CHR GENE Pval Pval_0.00 Pval_0.01 Pval_0.04 Pval_0.09 Pval_0.025 Pval_0.50 Pval_1.00
chr21 C2CD2 0.125995906555457 0.0834460485073985 0.0844615414675596 0.0876561063739171 0.0934810269217411 0.11633754571144 0.163906940475843 0.292810004543248
chr21 ZBTB21 0.519256367461595 0.581288583359845 0.578984368186387 0.572039997459603 0.560388143516588 0.523036842225344 0.467679328428337 0.383874447937734
chr21 UMODL1 0.19862986676555 0.324521650107722 0.319777259102796 0.306111219210323 0.285131934873809 0.231158056611796 0.177411259224337 0.130987273617536
chr21 TFF2 0.401432003557354 NA NA NA NA NA NA NA
chr21 TMPRSS3 0.532101968942654 0.389275069852229 0.392642114955381 0.402642560019596 0.418860615704709 0.466437862519908 0.536684023811865 0.676320959784485
chr21 UBASH3A 0.895499456539183 0.741966896319365 0.746340192127351 0.758859273955132 0.77817589792893 0.84099003040121 1 0.859568215193979
chr21 SLC37A1 0.37214601797877 0.246148246562916 0.248871353357779 0.257283880253757 0.272074860100162 0.324831395219938 0.418884869517277 0.636778173783685
chr21 PDE9A 0.0193654118561611 0.0787537911611727 0.075423706972705 0.0663797605970304 0.054082627413366 0.0310023057865581 0.0182898194063036 0.0125610825410029
chr21 WDR4 0.82056595939519 1 1 1 1 1 1 0.645331355541029
chr21 NDUFV3 0.292680725443766 0.214171205490675 0.216123466293071 0.222127440176968 0.232631307318495 0.27054657308997 0.343550166853 0.548135466214589
chr21 RRP1B 0.596676122115718 0.408260301221609 0.413848771929873 0.430628574385664 0.458090291568533 0.537238318369183 0.656949245645683 0.9619739629646
chr21 RRP1 0.685292597925424 0.509880603159931 0.511776956499378 0.517218322543043 0.525373062328549 0.543075619027805 0.549791206880157 0.531421556119566
chr21 AIRE 0.467548328090092 0.31640699905374 0.318240744981855 0.323797174391245 0.333169116752223 0.362711194252486 0.403737752312697 0.467105713448328
chr21 PFKL 0.336515282784266 0.363634353734528 0.362267637687935 0.358203205852571 0.351550554200712 0.331328394684812 0.303193419194755 0.26017323765329
chr21 C21orf2 0.784213395112632 0.724103825452607 0.727833788561478 0.737339637916431 0.74795212915403 0.753729701840905 0.697502588646634 0.569762409177049
chr21 TRPM2 1 0.791975623038616 0.796964507000059 0.811354809782495 0.834123810932976 0.919799270085167 1 0.951558626728211
chr21 TSPEAR 0.861575297205919 0.674528732098296 0.679879485957593 0.694755630088404 0.715570872369245 0.760699358023312 0.791402468018597 0.688427287824586
chr21 KRTAP10-3 0.760284703020038 0.551930507107443 0.558278391521759 0.576957870744267 0.606158733962834 0.679973432253614 0.760140671970929 0.770411838794715
chr21 KRTAP10-11 0.528275890409818 0.347228620014441 0.353201071582724 0.371197919156928 0.400376578099955 0.478757840824539 0.5920319948466 0.819151028016117
chr21 ITGB2 0.868781396175458 0.892643976712489 0.89728398525972 0.911228241270617 0.934863188077135 1 0.953430914189554 0.757578437373868
chr21 FAM207A 0.369054843743677 0.360821305076902 0.359611029814791 0.355756855637157 0.348618235162119 0.321881499192253 0.284149399278668 0.253817793901862
chr21 POFUT2 0.507799412513404 0.53520771577508 0.534468842571415 0.531527751378992 0.52416778184214 0.484655155814906 0.417693566075385 0.355418586834713
chr21 COL18A1 0.853013697313884 1 1 1 1 1 1 0.693351527625233
chr21 SLC19A1 0.651943490937704 0.472289904011682 0.474519160962198 0.480571868904612 0.488018646529779 0.489824953746966 0.471222850711126 0.451899034861367
chr21 COL6A1 0.799652566289571 0.626893433020474 0.629930129247377 0.638667949050688 0.651848043478542 0.681036154842919 0.688826632776138 0.627417454562511
chr21 COL6A2 0.406933981483879 0.251535908374503 0.255511997254037 0.268085820954082 0.290887900048215 0.370937866729342 0.489580738173747 0.683662012401161
chr21 FTCD 0.182553742145793 0.32288077347281 0.318747738883474 0.306760584282414 0.288092578494123 0.238100233554515 0.183583330898682 0.127955570680504
chr21 SPATC1L 0.557628282814013 0.386254209105573 0.391385686036749 0.40669235605076 0.431481910671813 0.502472523928775 0.614017705416699 0.911066705473759
chr21 LSS 0.662014242443627 0.773318923604848 0.772674461263092 0.769966513964971 0.763077437669037 0.722911101984713 0.618487963221392 0.468296769712379
chr21 MCM3AP 0.666366655628638 0.722696638994789 0.721394997793159 0.717025600597077 0.708354046197521 0.672387798804114 0.606443229557291 0.49681347963545
chr21 C21orf58 0.510904718680872 0.341203968292185 0.34719814661079 0.36507796524264 0.39354155246474 0.469246933305627 0.588290456426392 0.912110140205761
chr21 PCNT 0.125601461906076 0.178599718785854 0.173530730677306 0.159529788696526 0.140000653398251 0.102886131580932 0.0836174116791899 0.0772141117832626
chr21 DIP2A 1 1 1 1 1 1 1 0.930302057671078
