Region	Group	max_MAF	Pvalue	Pvalue_Burden	Pvalue_SKAT	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
TMPRSS15	missense;lof;synonymous	0.01	0.383605662776955	0.261533465615501	0.685197019409299	0.00775477132910746	0.00690679595900491	232	67	165	3	0
TMPRSS15	Cauchy	NA	0.383605662776955	0.261533465615501	0.685197019409299	NA	NA	NA	NA	NA	NA	NA
NCAM2	missense;lof	0.01	0.5561397	0.5561397	0.5561397	-0.00652725587987237	0.0110897421820832	96	22	74	1	0
NCAM2	missense;lof;synonymous	0.01	0.853771358549568	0.782635046240153	0.718829627250238	-0.00223701205691857	0.00810844306849224	163	40	123	3	0
NCAM2	Cauchy	NA	0.765123600756426	0.695209693979486	0.647496683371925	NA	NA	NA	NA	NA	NA	NA
MRPL39	missense;lof;synonymous	0.01	0.3416477	0.3416477	0.3416477	-0.0189660823589955	0.0199450941152535	23	4	19	1	0
MRPL39	Cauchy	NA	0.3416477	0.3416477	0.3416477	NA	NA	NA	NA	NA	NA	NA
CYYR1	lof	0.01	0.6061905	0.6061905	0.6061905	-0.010164055532689	0.0197161665549896	24	5	19	1	0
CYYR1	missense;lof	0.01	0.6061905	0.6061905	0.6061905	-0.010164055532689	0.0197161665549896	24	5	19	1	0
CYYR1	missense;lof;synonymous	0.01	0.6061905	0.6061905	0.6061905	-0.010164055532689	0.0197161665549896	24	5	19	1	0
CYYR1	Cauchy	NA	0.6061905	0.6061905	0.6061905	NA	NA	NA	NA	NA	NA	NA
ADAMTS1	missense;lof	0.01	0.0668422372277591	0.0382095079287735	0.345717235108727	0.0136496897655074	0.00658578058370536	236	74	162	5	0
ADAMTS1	missense;lof;synonymous	0.01	0.2426199490364	0.262583584106484	0.145785797961333	0.00593204492093052	0.0052950242005055	391	108	283	7	0
ADAMTS1	Cauchy	NA	0.106732714733329	0.0680336603237923	0.211396719464328	NA	NA	NA	NA	NA	NA	NA
ADAMTS5	missense;lof	0.01	0.429711027083897	0.31852977126011	0.572149720167551	0.00958806224098007	0.00961224933453531	116	34	82	2	0
ADAMTS5	missense;lof;synonymous	0.01	0.433178523835102	0.848079347458188	0.276733431397586	-0.00082779875461635	0.00432113812084953	761	191	570	10	0
ADAMTS5	Cauchy	NA	0.431442709557891	0.682632073339384	0.405174878503572	NA	NA	NA	NA	NA	NA	NA
N6AMT1	missense;lof;synonymous	0.01	0.8562517	0.8562517	0.8562517	-0.0037857394572713	0.0208986419915675	21	5	16	1	0
N6AMT1	Cauchy	NA	0.8562517	0.8562517	0.8562517	NA	NA	NA	NA	NA	NA	NA
LTN1	missense;lof	0.01	0.629250244425066	0.469819517073665	0.748813484776192	-0.0062605358176999	0.00866183166929704	140	32	108	3	0
LTN1	missense;lof;synonymous	0.01	0.723359664997193	0.881363713443463	0.551550836817065	0.000994981039786982	0.00666695550078803	254	66	188	4	0
LTN1	Cauchy	NA	0.680670071399062	0.782877293430347	0.66681639146425	NA	NA	NA	NA	NA	NA	NA
RWDD2B	missense;lof	0.01	0.635486933056023	0.501299194608461	0.663725223044774	-0.00943752940983025	0.0140346078543665	47	10	37	2	0
RWDD2B	missense;lof;synonymous	0.01	0.635486933056023	0.501299194608461	0.663725223044774	-0.00943752940983025	0.0140346078543665	47	10	37	2	0
RWDD2B	Cauchy	NA	0.635486933056023	0.501299194608461	0.663725223044774	NA	NA	NA	NA	NA	NA	NA
USP16	missense;lof	0.01	0.434483048495905	0.320970251458898	0.40673656880488	0.00998455419978581	0.0100603487498871	105	31	74	2	0
USP16	missense;lof;synonymous	0.01	0.462744628994649	0.465636036569008	0.311272069875058	0.00532507143165406	0.00729863914595884	190	53	137	4	0
USP16	Cauchy	NA	0.448511545843988	0.387375088653997	0.355557347972104	NA	NA	NA	NA	NA	NA	NA
CCT8	missense;lof	0.01	0.495862280072265	0.373963677444305	0.42203384412945	-0.00764450880282304	0.00859828840380996	163	36	127	2	0
CCT8	missense;lof;synonymous	0.01	0.495862280072265	0.373963677444305	0.42203384412945	-0.00764450880282304	0.00859828840380996	163	36	127	2	0
CCT8	Cauchy	NA	0.495862280072265	0.373963677444305	0.42203384412945	NA	NA	NA	NA	NA	NA	NA
MAP3K7CL	missense;lof	0.01	0.492004461548163	0.372045532795183	0.647039485092458	0.00773640683462525	0.00866680263615367	144	42	102	2	0
MAP3K7CL	missense;lof;synonymous	0.01	0.492004461548163	0.372045532795183	0.647039485092458	0.00773640683462525	0.00866680263615367	144	42	102	2	0
MAP3K7CL	Cauchy	NA	0.492004461548163	0.372045532795183	0.647039485092458	NA	NA	NA	NA	NA	NA	NA
BACH1	missense;lof	0.01	0.301613338889352	0.215698817554045	0.456700965440956	-0.0147127371700444	0.0118838323990302	68	13	55	2	0
BACH1	missense;lof;synonymous	0.01	0.345873887595325	0.232829492965555	0.672526878461873	-0.0105285169245663	0.00882449143560442	127	27	100	3	0
BACH1	Cauchy	NA	0.322789318320837	0.223992896828012	0.572759094677824	NA	NA	NA	NA	NA	NA	NA
GRIK1	missense;lof	0.01	0.155242699999999	0.155242699999999	0.155242699999999	-0.0281937361700784	0.0198372144536177	24	3	21	1	0
GRIK1	missense;lof;synonymous	0.01	0.186737580322298	0.129705993708719	0.305281940259636	-0.0184835849533437	0.0121982742245448	60	10	50	2	0
GRIK1	Cauchy	NA	0.169679998408705	0.141406379963421	0.209504820543819	NA	NA	NA	NA	NA	NA	NA
CLDN8	missense;lof;synonymous	0.01	0.681054036665777	0.681054036665777	0.681054036665777	0.00152964705698755	0.00372154056702929	21	10	11	1	0
CLDN8	Cauchy	NA	0.681054036665777	0.681054036665777	0.681054036665777	NA	NA	NA	NA	NA	NA	NA
KRTAP24-1	lof	0.01	0.5501598	0.5501598	0.5501598	-0.0084548090893414	0.0141498182103655	47	10	37	1	0
KRTAP24-1	missense;lof	0.01	0.106172240491149	0.0639739360538532	0.431210756527799	-0.0158592163943992	0.0085616208073538	128	23	105	4	0
KRTAP24-1	missense;lof;synonymous	0.01	0.106172240491149	0.0639739360538532	0.431210756527799	-0.0158592163943992	0.0085616208073538	128	23	105	4	0
KRTAP24-1	Cauchy	NA	0.156236659649388	0.0958668441514738	0.470358686644579	NA	NA	NA	NA	NA	NA	NA
KRTAP23-1	missense;lof	0.01	0.3227813	0.3227813	0.3227813	0.0101423996160951	0.010257711402626	126	37	89	1	0
KRTAP23-1	missense;lof;synonymous	0.01	0.3227813	0.3227813	0.3227813	0.0101423996160951	0.010257711402626	126	37	89	1	0
KRTAP23-1	Cauchy	NA	0.3227813	0.3227813	0.3227813	NA	NA	NA	NA	NA	NA	NA
KRTAP13-1	lof	0.01	0.7457879	0.7457879	0.7457879	0.00378909242628476	0.011687576050583	85	23	62	1	0
KRTAP13-1	missense;lof	0.01	0.7457879	0.7457879	0.7457879	0.00378909242628476	0.011687576050583	85	23	62	1	0
KRTAP13-1	missense;lof;synonymous	0.01	0.7457879	0.7457879	0.7457879	0.00378909242628476	0.011687576050583	85	23	62	1	0
KRTAP13-1	Cauchy	NA	0.7457879	0.7457879	0.7457879	NA	NA	NA	NA	NA	NA	NA
KRTAP13-4	missense;lof	0.01	0.868946771533217	0.812783397173735	0.755343398226366	0.00180147941699567	0.00760641663920841	217	57	160	2	0
KRTAP13-4	missense;lof;synonymous	0.01	0.868946771533217	0.812783397173735	0.755343398226366	0.00180147941699567	0.00760641663920841	217	57	160	2	0
KRTAP13-4	Cauchy	NA	0.868946771533217	0.812783397173735	0.755343398226366	NA	NA	NA	NA	NA	NA	NA
KRTAP15-1	missense;lof	0.01	1	0.864259042391237	1	0.001885044350216	0.0110265441167982	83	22	61	2	0
KRTAP15-1	missense;lof;synonymous	0.01	1	0.864259042391237	1	0.001885044350216	0.0110265441167982	83	22	61	2	0
KRTAP15-1	Cauchy	NA	1	0.864259042391237	1	NA	NA	NA	NA	NA	NA	NA
KRTAP19-5	missense;lof	0.01	0.1727835	0.1727835	0.1727835	-0.0171949894080526	0.0126126384233447	67	12	55	1	0
KRTAP19-5	missense;lof;synonymous	0.01	0.1727835	0.1727835	0.1727835	-0.0171949894080526	0.0126126384233447	134	24	110	2	0
KRTAP19-5	Cauchy	NA	0.1727835	0.1727835	0.1727835	NA	NA	NA	NA	NA	NA	NA
KRTAP19-7	missense;lof	0.01	0.07776767	0.07776767	0.07776767	-0.03110134678818	0.0176332676537072	29	3	26	1	0
KRTAP19-7	missense;lof;synonymous	0.01	0.179467323724758	0.12393193967546	0.161014753019341	-0.0204948934730694	0.0133215437473748	51	8	43	2	0
KRTAP19-7	Cauchy	NA	0.109315604614028	0.095727306077057	0.105416756420507	NA	NA	NA	NA	NA	NA	NA
KRTAP6-3	missense;lof	0.01	0.1161069	0.1161069	0.1161069	-0.0289116810834433	0.0183995412309819	26	4	22	1	0
KRTAP6-3	missense;lof;synonymous	0.01	0.1161069	0.1161069	0.1161069	-0.0289116810834433	0.0183995412309819	26	4	22	1	0
KRTAP6-3	Cauchy	NA	0.1161069	0.1161069	0.1161069	NA	NA	NA	NA	NA	NA	NA
KRTAP20-1	missense;lof;synonymous	0.01	0.995919700000052	0.995919700000052	0.995919700000052	-5.86733051544792e-05	0.0114732544825487	91	23	68	1	0
KRTAP20-1	Cauchy	NA	0.995919700000052	0.995919700000052	0.995919700000052	NA	NA	NA	NA	NA	NA	NA
KRTAP21-3	missense;lof	0.01	0.1108352	0.1108352	0.1108352	-0.0174419137490571	0.0109391387520933	99	18	81	1	0
KRTAP21-3	missense;lof;synonymous	0.01	0.1108352	0.1108352	0.1108352	-0.0174419137490571	0.0109391387520933	99	18	81	1	0
KRTAP21-3	Cauchy	NA	0.1108352	0.1108352	0.1108352	NA	NA	NA	NA	NA	NA	NA
KRTAP21-2	lof	0.01	0.6577325	0.6577325	0.6577325	-0.00822364761364948	0.0185616133990206	27	6	21	1	0
KRTAP21-2	missense;lof	0.01	0.6577325	0.6577325	0.6577325	-0.00822364761364948	0.0185616133990206	27	6	21	1	0
KRTAP21-2	missense;lof;synonymous	0.01	0.6577325	0.6577325	0.6577325	-0.00822364761364948	0.0185616133990206	27	6	21	1	0
KRTAP21-2	Cauchy	NA	0.6577325	0.6577325	0.6577325	NA	NA	NA	NA	NA	NA	NA
KRTAP19-8	missense;lof;synonymous	0.01	0.0410992000000001	0.0410992000000001	0.0410992000000001	-0.0397411902298381	0.0194568658035122	25	2	23	1	0
KRTAP19-8	Cauchy	NA	0.0410992000000001	0.0410992000000001	0.0410992000000001	NA	NA	NA	NA	NA	NA	NA
TIAM1	missense;lof	0.01	1	0.91640670355913	1	0.000865470135519631	0.00824563026937237	183	47	136	3	0
TIAM1	missense;lof;synonymous	0.01	1	0.853057351315682	0.930504526330283	-0.00140097732740059	0.00756390078655045	204	51	153	4	0
TIAM1	Cauchy	NA	1	0.893105435214828	1	NA	NA	NA	NA	NA	NA	NA
SCAF4	missense;lof;synonymous	0.01	0.194297640658406	0.141886271233593	0.14644464808104	0.0106758614280937	0.00726841007891421	284	83	201	3	0
SCAF4	Cauchy	NA	0.194297640658406	0.141886271233593	0.14644464808104	NA	NA	NA	NA	NA	NA	NA
HUNK	missense;lof	0.01	0.0604803212218783	0.0401313033487362	0.0959377122886782	-0.0198510309925965	0.0096721305185798	112	19	93	2	0
HUNK	missense;lof;synonymous	0.01	0.130791279574436	0.0855378832638223	0.121779218901955	-0.0150676693696842	0.00876322681612708	133	25	108	3	0
HUNK	Cauchy	NA	0.083007959484086	0.0547125324013944	0.107383511174969	NA	NA	NA	NA	NA	NA	NA
MRAP	missense;lof	0.01	0.8259776	0.8259776	0.8259776	0.00295855434225636	0.0134563340445639	57	15	42	1	0
MRAP	missense;lof;synonymous	0.01	0.8259776	0.8259776	0.8259776	0.00295855434225636	0.0134563340445639	57	15	42	1	0
MRAP	Cauchy	NA	0.8259776	0.8259776	0.8259776	NA	NA	NA	NA	NA	NA	NA
URB1	missense;lof	0.01	0.114348971875027	0.0694825872536707	0.309892993325439	-0.00806890773760519	0.00444502050782346	704	158	546	11	0
URB1	missense;lof;synonymous	0.01	0.163208166851599	0.0964355209796761	0.363983617616524	-0.00649736155078467	0.00390845677800826	846	194	652	15	0
URB1	Cauchy	NA	0.134738512684284	0.0808171059602738	0.335639842063038	NA	NA	NA	NA	NA	NA	NA
EVA1C	missense;lof	0.01	0.699522682683073	0.543282541139424	0.780491304775612	0.00434123585136006	0.007141874195932	226	61	165	3	0
EVA1C	missense;lof;synonymous	0.01	0.828712506593841	0.942172921406435	0.663232117151558	-0.000442039760868531	0.00609381699683597	317	80	237	4	0
EVA1C	Cauchy	NA	0.778835631932529	0.890462515031372	0.731108202559838	NA	NA	NA	NA	NA	NA	NA
C21orf59-TCP10L	missense;lof	0.01	0.433147	0.433147	0.433147	0.00906903150693229	0.0115703304513689	83	24	59	1	0
C21orf59-TCP10L	missense;lof;synonymous	0.01	0.668293897671934	0.53762553932688	0.562028075667472	0.00622949133583482	0.0101061235238105	104	29	75	2	0
C21orf59-TCP10L	Cauchy	NA	0.558385659105148	0.484985211346577	0.497485897084896	NA	NA	NA	NA	NA	NA	NA
C21orf59	missense;lof	0.01	0.433147	0.433147	0.433147	0.00906903150693229	0.0115703304513689	83	24	59	1	0
C21orf59	missense;lof;synonymous	0.01	0.668293897671934	0.53762553932688	0.562028075667472	0.00622949133583482	0.0101061235238105	104	29	75	2	0
C21orf59	Cauchy	NA	0.558385659105148	0.484985211346577	0.497485897084896	NA	NA	NA	NA	NA	NA	NA
SYNJ1	missense;lof	0.01	0.056860347517693	0.0384409183197085	0.05742435699552	0.0166735533524602	0.00805438187066083	174	56	118	4	0
SYNJ1	missense;lof;synonymous	0.01	0.233757896468452	0.144334810272851	0.35133971275066	0.00791563432249904	0.00542227180518036	456	130	326	9	0
SYNJ1	Cauchy	NA	0.0930450614826315	0.0610926242076182	0.102622314396884	NA	NA	NA	NA	NA	NA	NA
PAXBP1	missense;lof	0.01	0.0595229499999999	0.0595229499999999	0.0595229499999999	-0.0268542361839381	0.0142514899649593	51	7	44	1	0
PAXBP1	missense;lof;synonymous	0.01	0.062446946284051	0.0620965438926682	0.0628472470264307	-0.025938588186561	0.0139035742786301	106	15	91	2	0
PAXBP1	Cauchy	NA	0.0609503289230728	0.0607828487740212	0.0611405014244835	NA	NA	NA	NA	NA	NA	NA
C21orf62	missense;lof	0.01	0.3920551	0.3920551	0.3920551	0.0137149416818807	0.0160240679541232	38	12	26	1	0
C21orf62	missense;lof;synonymous	0.01	0.3920551	0.3920551	0.3920551	0.0137149416818807	0.0160240679541232	38	12	26	1	0
C21orf62	Cauchy	NA	0.3920551	0.3920551	0.3920551	NA	NA	NA	NA	NA	NA	NA
OLIG1	missense;lof	0.01	0.6358482	0.6358482	0.6358482	0.00937946319736323	0.0198083055326896	24	7	17	1	0
OLIG1	missense;lof;synonymous	0.01	0.453592838548342	0.33810113533836	0.51825201028737	0.00971855773098153	0.0101454382365824	105	31	74	2	0
OLIG1	Cauchy	NA	0.548621290192072	0.483650150095126	0.579793873363424	NA	NA	NA	NA	NA	NA	NA
IFNAR1	missense;lof;synonymous	0.01	0.6394762	0.6394762	0.6394762	0.00713723489459774	0.0152364607719498	38	11	27	1	0
IFNAR1	Cauchy	NA	0.6394762	0.6394762	0.6394762	NA	NA	NA	NA	NA	NA	NA
IFNGR2	missense;lof	0.01	0.312188580494414	0.223339819011423	0.45390667694552	0.0127466017132627	0.0104678097084598	91	28	63	2	0
IFNGR2	missense;lof;synonymous	0.01	0.226548907458881	0.20725887283944	0.142317062415757	0.00854198008980031	0.00677322800650389	244	69	175	4	0
IFNGR2	Cauchy	NA	0.264208383659783	0.215046214239856	0.232610580073747	NA	NA	NA	NA	NA	NA	NA
TMEM50B	missense;lof	0.01	0.4485734	0.4485734	0.4485734	0.0138301419207706	0.0182504929241183	28	9	19	1	0
TMEM50B	missense;lof;synonymous	0.01	0.4485734	0.4485734	0.4485734	0.0138301419207706	0.0182504929241183	28	9	19	1	0
TMEM50B	Cauchy	NA	0.4485734	0.4485734	0.4485734	NA	NA	NA	NA	NA	NA	NA
GART	missense;lof	0.01	0.4913718	0.4913718	0.4913718	-0.0104771989640974	0.0152256408542787	43	9	34	1	0
GART	missense;lof;synonymous	0.01	0.483133988019385	0.362775068861206	0.638366921241276	-0.0108905163354131	0.0119664173999641	68	14	54	2	0
GART	Cauchy	NA	0.487250758233067	0.423960340189673	0.56850489864413	NA	NA	NA	NA	NA	NA	NA
SON	lof	0.01	0.5103215	0.5103215	0.5103215	0.00997170885539998	0.015146811306608	43	13	30	1	0
SON	missense;lof	0.01	0.327007659874138	0.972698274282439	0.219510627439269	0.000184765595718529	0.0053986639349129	93	24	69	3	0
SON	missense;lof;synonymous	0.01	0.63594526618372	0.560684111218064	0.442617812638992	0.0029024512997697	0.00498852396448236	519	139	380	9	0
SON	Cauchy	NA	0.487632058076903	0.921110490112588	0.364309347440795	NA	NA	NA	NA	NA	NA	NA
DONSON	missense;lof	0.01	0.799471491007645	0.886445423976394	0.642123487841143	0.00147629755249385	0.0103379694627636	92	24	68	3	0
DONSON	missense;lof;synonymous	0.01	0.66854940008156	0.474304666082294	0.76646739880494	0.00510250945496944	0.00713146289300605	185	51	134	6	0
DONSON	Cauchy	NA	0.746528992537701	0.791422140535975	0.71360423029691	NA	NA	NA	NA	NA	NA	NA
CRYZL1	missense;lof	0.01	0.813149783331256	0.68660155157915	0.886966231462714	0.00448671817615774	0.0111202910661303	72	20	52	2	0
CRYZL1	missense;lof;synonymous	0.01	0.383732710827043	0.262105121349813	0.55941187552403	0.0108930338440866	0.00971352606133723	95	29	66	3	0
CRYZL1	Cauchy	NA	0.662592148253531	0.458445172718552	0.807075817080622	NA	NA	NA	NA	NA	NA	NA
ITSN1	missense;lof	0.01	0.3620908	0.3620908	0.3620908	0.0120330490720658	0.0132029878688248	58	18	40	1	0
ITSN1	missense;lof;synonymous	0.01	0.454087904959112	0.942183944950616	0.340508068089057	-0.00069464647845757	0.00957800045734945	99	25	74	2	0
ITSN1	Cauchy	NA	0.406087029716802	0.87849170426045	0.351114760189978	NA	NA	NA	NA	NA	NA	NA
ATP5O	missense;lof	0.01	0.7217929	0.7217929	0.7217929	-0.00522203166991943	0.0146660061917675	47	11	36	1	0
ATP5O	missense;lof;synonymous	0.01	0.339698573042497	0.229872299648153	0.627625800092661	-0.0123600835667948	0.0102941687304969	95	19	76	3	0
ATP5O	Cauchy	NA	0.54518300210842	0.452857289673349	0.679031080450515	NA	NA	NA	NA	NA	NA	NA
MRPS6	missense;lof	0.01	0.6958838	0.6958838	0.6958838	-0.00405545753256851	0.0103751215854836	123	30	93	1	0
MRPS6	missense;lof;synonymous	0.01	0.6958838	0.6958838	0.6958838	-0.00405545753256851	0.0103751215854836	246	60	186	2	0
MRPS6	Cauchy	NA	0.6958838	0.6958838	0.6958838	NA	NA	NA	NA	NA	NA	NA
SLC5A3	missense;lof	0.01	0.0672834300000001	0.0672834300000001	0.0672834300000001	-0.0335031621965556	0.0183099793916418	28	3	25	1	0
SLC5A3	missense;lof;synonymous	0.01	0.00557443784293166	0.020354388958109	0.0036504777926486	-0.0174941084395688	0.00754137564882115	189	34	155	4	0
SLC5A3	Cauchy	NA	0.0103050160989009	0.0312944975523155	0.00692974721941297	NA	NA	NA	NA	NA	NA	NA
RCAN1	lof	0.01	0.6968868	0.6968868	0.6968868	-0.00681646415151589	0.0174993646099988	31	7	24	1	0
RCAN1	missense;lof	0.01	0.642008367695796	0.508015589461547	0.797654947436179	-0.00795602421104061	0.0120194203778203	64	14	50	2	0
RCAN1	missense;lof;synonymous	0.01	0.828582713149659	0.908601163292046	0.674317337685243	0.00104109916593657	0.00906856033577701	118	31	87	3	0
RCAN1	Cauchy	NA	0.742610701552602	0.799785344433839	0.731898870203456	NA	NA	NA	NA	NA	NA	NA
CLIC6	missense;lof	0.01	0.2368565	0.2368565	0.2368565	-0.0247469519450001	0.0209209225873545	21	3	18	1	0
CLIC6	missense;lof;synonymous	0.01	0.117932280538317	0.0827851414210522	0.19615622070518	-0.0194472697239759	0.0112104179883901	80	14	66	2	0
CLIC6	Cauchy	NA	0.159167292928452	0.124635306856078	0.214893697764249	NA	NA	NA	NA	NA	NA	NA
SETD4	missense;lof	0.01	1	0.878240937289329	1	0.00153519922801125	0.0100209141777809	114	30	84	2	0
SETD4	missense;lof;synonymous	0.01	0.710447335107875	0.549890234180041	0.90496900570884	0.00523804670466073	0.00876037976404718	141	39	102	3	0
SETD4	Cauchy	NA	1	0.793833867839197	1	NA	NA	NA	NA	NA	NA	NA
CBR1	lof	0.01	0.3136077	0.3136077	0.3136077	0.0118986496919193	0.0118079545344015	82	25	57	1	0
CBR1	missense;lof	0.01	0.829257527476933	0.664534790184808	0.802245653257212	0.00287413468677543	0.00662761036234682	247	66	181	4	0
CBR1	missense;lof;synonymous	0.01	0.640088917858561	0.452635332432341	0.792105471604876	0.00463785905432914	0.00617534127358045	277	76	201	5	0
CBR1	Cauchy	NA	0.646707288076924	0.474103289824766	0.690145104505102	NA	NA	NA	NA	NA	NA	NA
CBR3	missense;lof	0.01	0.0701805313494798	0.0454102632621969	0.250081653014881	-0.0156891009967582	0.00784128000167601	185	36	149	3	0
CBR3	missense;lof;synonymous	0.01	0.0701805313494798	0.0454102632621969	0.250081653014881	-0.0156891009967582	0.00784128000167601	185	36	149	3	0
CBR3	Cauchy	NA	0.0701805313494798	0.0454102632621969	0.250081653014881	NA	NA	NA	NA	NA	NA	NA
DOPEY2	missense;lof	0.01	0.610653366696888	0.410827412701227	0.57154406669216	-0.00378020214101446	0.00459633449138472	480	115	365	10	0
DOPEY2	missense;lof;synonymous	0.01	0.71261717219726	0.501228853271165	0.6041370452584	-0.00300427711023816	0.00446694468593602	503	122	381	11	0
DOPEY2	Cauchy	NA	0.666257591675831	0.455123640395629	0.588077238802157	NA	NA	NA	NA	NA	NA	NA
MORC3	missense;lof;synonymous	0.01	0.774143107544226	0.641968686328524	0.894560193213948	0.00361163414695703	0.0077678236024875	195	52	143	2	0
MORC3	Cauchy	NA	0.774143107544226	0.641968686328524	0.894560193213948	NA	NA	NA	NA	NA	NA	NA
CHAF1B	missense;lof	0.01	0.7429935	0.7429935	0.7429935	0.00656567165046296	0.020023899164916	21	6	15	1	0
CHAF1B	missense;lof;synonymous	0.01	0.0875575273018488	0.0558612437953204	0.104912311585198	-0.0162497892469449	0.00849832562021371	144	27	117	3	0
CHAF1B	Cauchy	NA	0.209523902146125	0.128486540364764	0.25269068595443	NA	NA	NA	NA	NA	NA	NA
CLDN14	missense;lof	0.01	0.383148	0.383148	0.383148	-0.0167218767680239	0.0191740304747501	24	4	20	1	0
CLDN14	missense;lof;synonymous	0.01	0.383148	0.383148	0.383148	-0.0167218767680239	0.0191740304747501	24	4	20	1	0
CLDN14	Cauchy	NA	0.383148	0.383148	0.383148	NA	NA	NA	NA	NA	NA	NA
SIM2	missense;lof	0.01	0.358746756669088	0.963355372317044	0.233138563759909	0.000255632786591027	0.00556408222403351	233	61	172	4	0
SIM2	missense;lof;synonymous	0.01	0.675977858961534	0.560195362852222	0.477029293381458	-0.00286802346687638	0.00492321141978718	450	111	339	7	0
SIM2	Cauchy	NA	0.522507064679796	0.929171781434407	0.329826309267289	NA	NA	NA	NA	NA	NA	NA
HLCS	missense;lof	0.01	0.8704204	0.8704204	0.8704204	-0.00264826741945257	0.0162346380483147	37	9	28	1	0
HLCS	missense;lof;synonymous	0.01	0.185581150916318	0.458413100060552	0.114227101802283	0.00589082893728612	0.00794487846523519	158	44	114	4	0
HLCS	Cauchy	NA	0.6215232817079	0.764269633060613	0.445360878410114	NA	NA	NA	NA	NA	NA	NA
RIPPLY3	lof	0.01	0.3126539	0.3126539	0.3126539	-0.0182618585283326	0.018086975584907	29	5	24	1	0
RIPPLY3	missense;lof	0.01	0.447944000169013	0.656990186136164	0.312164706860961	0.0035747565461024	0.00804993947738515	162	44	118	3	0
RIPPLY3	missense;lof;synonymous	0.01	0.345567631347248	0.272349834802669	0.224345514210384	0.00785421673490365	0.00715537158623246	201	58	143	4	0
RIPPLY3	Cauchy	NA	0.364548002921125	0.397721333342372	0.278050680427576	NA	NA	NA	NA	NA	NA	NA
