Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
INPPL1,ENSG00000165458,0.00310634950667887,0.00140581581678745,0.0876809636697343,-0.0156791950651667,pLoF,11072220757,11,72220757,
FAM124B,ENSG00000124019,0.00321548329328303,0.00563453410563719,0.00292455249776957,-0.0188686458100899,pLoF,2224379461,2,224379461,
BAD,ENSG00000002330,0.00329149093189407,0.0214723504992338,0.00184350723470206,0.0295191989846712,pLoF,11064264874,11,64264874,
ASB4,ENSG00000005981,0.00330910842622945,0.0841800815293967,0.00310021528289273,-0.00473111579046315,pLoF,7095485897,7,95485897,
CCNE1,ENSG00000105173,0.00335825183244276,0.0197238864558584,0.00232045198165376,0.0380148405802425,pLoF,19029812452,19,29812452,
C12orf54,ENSG00000177627,0.00338822725929577,0.254666762361018,0.00224151535115502,0.0136079267014862,pLoF,12048483232,12,48483232,
COMMD1,ENSG00000173163,0.00340814687660695,0.00314250667586058,0.0127962348999485,0.0541626258121722,pLoF,2061905647,2,61905647,
LILRB1,ENSG00000104972,0.00344710902763445,0.00202938959550014,0.0121971853435132,-0.00649753896729919,pLoF,19054630900,19,54630900,
ZFYVE16,ENSG00000039319,0.00350580009778589,0.00182298094951361,0.519685595388914,0.0152002885813745,pLoF,5080434080,5,80434080,
CRISPLD1,ENSG00000121005,0.00362043750040819,0.0267159040588718,0.00272944850460488,0.0390362357819138,pLoF,8074985889,8,74985889,
TMEM151A,ENSG00000179292,0.00364423554815319,0.120957446217841,0.00240510127064952,0.0150613659583972,pLoF,11066287508,11,66287508,
TMEM42,ENSG00000169964,0.00367676337801903,0.00355760636858338,0.00469356479723748,-0.0267493638566674,pLoF,3044861828,3,44861828,
COX15,ENSG00000014919,0.00370453001265814,0.00286409018315303,0.0829514177511694,0.0134771000556916,pLoF,10099708753,10,99708753,
NCCRP1,ENSG00000188505,0.00379323303683765,0.0178370824187915,0.00287671928854005,0.0228976526623106,pLoF,19039196891,19,39196891,
NOS3,ENSG00000164867,0.00382160979946866,0.00325848786964555,0.0126454382932807,0.0243436757793706,pLoF,7150993717,7,150993717,
RAB43,ENSG00000172780,0.00389607900079636,0.00280438555482887,0.0360293288310565,0.0743392959710421,pLoF,3129091020,3,129091020,
NUP62CL,ENSG00000198088,0.00397303637061641,0.00429527841806698,0.00375980916181085,0.00956103811985737,pLoF,23107118684,X,107118684,
PAK1,ENSG00000149269,0.00399672754570957,0.032113255635329,0.00240821391844248,0.0284997649576994,pLoF,11077323116,11,77323116,
PSME2,ENSG00000100911,0.00403050273525896,0.00333088575103302,0.0227213978608353,-0.0276602033989013,pLoF,14024138367,14,24138367,
NUTM2D,ENSG00000214562,0.00413931890570973,0.0204898310159034,0.00330597685006451,0.010312549846535,pLoF,10087358001,10,87358001,
SLC12A5,ENSG00000124140,0.00426489781529471,0.0808456379003447,0.0029882377692676,0.0340415654023753,pLoF,20046021587,20,46021587,
NPPB,ENSG00000120937,0.00427893659646494,0.00559251884351553,0.00489513250740836,0.0183473291563527,pLoF,1011857584,1,11857584,
NSUN5,ENSG00000130305,0.00437404483981962,0.00296606141626632,0.0388737732830474,0.0156683409732096,pLoF,7073298237,7,73298237,
DBH,ENSG00000123454,0.00438363347283732,0.00586432188394137,0.0039810871145296,-0.00642586619318164,pLoF,9133636309,9,133636309,
ZNF275,ENSG00000063587,0.00441295651045692,0.00245668819883593,0.0305405835217925,0.0459273158410684,pLoF,23153336611,X,153336611,
ANO3,ENSG00000134343,0.00443604576554524,0.00202093764800426,0.511959216815954,-0.0233494027219421,pLoF,11026332037,11,26332037,
PIP4P1,ENSG00000165782,0.00443795043224993,0.0657166318544943,0.00365424629729316,0.0207459168933968,pLoF,14020454544,14,20454544,
SERPINE2,ENSG00000135919,0.00444306812544948,0.00432291031513676,0.00789170728862643,0.0710280446345409,pLoF,2223975812,2,223975812,
MYOF,ENSG00000138119,0.00444856406034844,0.00277302236879362,0.0341620931435982,0.00627672733364307,pLoF,10093306885,10,93306885,
GJB3,ENSG00000188910,0.00449220843801623,0.00325420262696996,0.0387390921534863,0.0414745334588326,pLoF,1034784711,1,34784711,
IKBIP,ENSG00000166130,0.00459789368399177,0.0223951382568025,0.00304247841775673,0.014766799216858,pLoF,12098624204,12,98624204,
RNF216,ENSG00000011275,0.00471937222071617,0.0077546222798015,0.0070609374572117,0.0192295156393393,pLoF,7005622776,7,5622776,
CTAGE6,ENSG00000271321,0.00477912254502633,0.0625589575677523,0.00253811993916364,0.0186519247322418,pLoF,7143756115,7,143756115,
ADAP1,ENSG00000105963,0.00482410556240398,0.00650267099722868,0.00459466907966721,0.00596611512329736,pLoF,7000893705,7,893705,
ADAMTS9,ENSG00000163638,0.00483919306699754,0.00225308386722511,0.144827685663962,0.0224988433304408,pLoF,3064522103,3,64522103,
RFNG,ENSG00000169733,0.00485155178074315,0.0494359540362692,0.00254105255016535,-0.0137911011204631,pLoF,17082048671,17,82048671,
DNAJC17,ENSG00000104129,0.00487123296831671,0.0585764470526353,0.00255311742333908,0.0187938160783766,pLoF,15040764101,15,40764101,
C16orf86,ENSG00000159761,0.00490369182623585,0.00356890785926578,0.0375583211577211,0.0256068598720079,pLoF,16067661814,16,67661814,
INO80B,ENSG00000115274,0.00490606670206817,0.0136123077731363,0.00481442340206928,0.0233413131946397,pLoF,2074455042,2,74455042,
POLR2E,ENSG00000099817,0.00493130587367607,0.00416259223590965,0.00771024659386899,-0.0220391608642591,pLoF,19001081578,19,1081578,
GALR2,ENSG00000182687,0.00493665749111905,0.00909084246304115,0.00400111297924433,0.046358917135142,pLoF,17076070328,17,76070328,
HIBADH,ENSG00000106049,0.0049685154140453,0.217719947278117,0.00318124310912604,0.0130430766683238,pLoF,7027526143,7,27526143,
KIAA0513,ENSG00000135709,0.00498995941354596,0.0304500820926236,0.00376350632141476,0.009749727659185,pLoF,16085066995,16,85066995,
DGKD,ENSG00000077044,0.00502868899574271,0.0039468483020455,0.0203626440173117,0.0224168054623769,pLoF,2233354474,2,233354474,
NUDT10,ENSG00000122824,0.00520995642342481,0.727643205958869,0.00287444175826834,0.0047313672727426,pLoF,23051332883,X,51332883,
PSPN,ENSG00000125650,0.00531472018826595,0.00585616879416939,0.00533837881527399,0.0244771073838818,pLoF,19006372714,19,6372714,
MED23,ENSG00000112282,0.0053848408499596,0.00285831770752865,0.152608348401521,0.0172899211372237,pLoF,6131582584,6,131582584,
PKN1,ENSG00000123143,0.00541383123765438,0.00252726763229216,0.625607676599601,-0.025925739983347,pLoF,19014440262,19,14440262,
VOPP1,ENSG00000154978,0.00543429840627052,0.0231741874550531,0.00446738180074591,-0.0321334540778356,pLoF,7055472855,7,55472855,
AL357075.4,ENSG00000288520,0.00550996850040231,0.0176840517373205,0.00528245554275708,0.0208871220744229,pLoF,6154159785,6,154159785,
KRT82,ENSG00000161850,0.00551675079661262,0.00501821510579026,0.0089891616991008,-0.00469413481390388,pLoF,12052394922,12,52394922,
LCN2,ENSG00000148346,0.00555909091397755,0.00284175701265155,0.0529760597729485,0.0442701070381002,pLoF,9128149421,9,128149421,
IER5L,ENSG00000188483,0.00565695159199875,0.0245538701722159,0.00384026565579354,0.07805433890286,pLoF,9129176711,9,129176711,
GUCY1B1,ENSG00000061918,0.00568736332529607,0.0429286091369847,0.00337384947144725,0.0215905998398626,pLoF,4155759055,4,155759055,
PPAN,ENSG00000130810,0.00570662796488763,0.0785499988722708,0.00409056134592578,-0.00761234159585711,pLoF,19010102479,19,10102479,
PPAN-P2RY11,ENSG00000243207,0.00571189991173759,0.0627165595641179,0.00386096918680323,-0.00751601213866774,pLoF,19010102479,19,10102479,
ARHGEF2,ENSG00000116584,0.0057141214250559,0.00277250579020505,0.767267099069343,-0.0532398721076828,pLoF,1155941857,1,155941857,
UBR2,ENSG00000024048,0.00574508744249413,0.00291873328199843,0.173515001312143,0.0240222286466278,pLoF,6042564222,6,42564222,
WDR55,ENSG00000120314,0.00579258208967759,0.0197871944312027,0.00367249073792952,-0.00886490826438864,pLoF,5140659728,5,140659728,
MOB3C,ENSG00000142961,0.00582512859273188,0.0038636027432859,0.157412737062512,0.0222290732616012,pLoF,1046609552,1,46609552,
TSGA13,ENSG00000213265,0.00583602641951442,0.0317417459072069,0.00309639155493557,0.00912197151605635,pLoF,7130666854,7,130666854,
CCM2L,ENSG00000101331,0.00587401329115034,0.184038687437896,0.00281795162845566,0.00778530209028784,pLoF,20032010361,20,32010361,
ATG2A,ENSG00000110046,0.00591861485035972,0.0171749736049033,0.00565902660979356,0.0137613150710582,pLoF,11064894884,11,64894884,
SIGLEC12,ENSG00000254521,0.00600294023470049,0.569056107938578,0.00318722214860512,0.00240520162506669,pLoF,19051490491,19,51490491,
LYNX1-SLURP2,ENSG00000284505,0.00601007493776273,0.314497033251722,0.00352171553348746,0.0214401766241543,pLoF,8142764518,8,142764518,
SPTY2D1,ENSG00000179119,0.00604208327891209,0.0218140705455988,0.00465345259267846,0.0417718305851735,pLoF,11018609802,11,18609802,
KLRF1,ENSG00000150045,0.00605844355128782,0.0183925478538773,0.00458913033468555,0.0138293062960737,pLoF,12009827533,12,9827533,
ABCA8,ENSG00000141338,0.00611932221944533,0.029694663741706,0.00388389286998092,0.00574960905036138,pLoF,17068868042,17,68868042,
PLPP3,ENSG00000162407,0.00614110964380576,0.00308913723605164,0.165420836207574,0.096320275805217,pLoF,1056496442,1,56496442,
PAK1IP1,ENSG00000111845,0.00614557185960296,0.350629360288806,0.0037116922898156,0.0100772574414022,pLoF,6010694955,6,10694955,
KISS1R,ENSG00000116014,0.0061651476173239,0.00494056215992211,0.0123311256526961,0.0155772683196491,pLoF,19000913049,19,913049,
HCN4,ENSG00000138622,0.00625528548859333,0.289843005124686,0.0041009790815798,0.00791433064589362,pLoF,15073322430,15,73322430,
CCDC105,ENSG00000160994,0.00631356408822459,0.0101945729307613,0.00581019877687361,0.0061140763770298,pLoF,19015010731,19,15010731,
COMMD3,ENSG00000148444,0.00637039403197981,0.0588884572176152,0.00393135280376455,-0.00973800178080673,pLoF,10022316279,10,22316279,
ZRANB2,ENSG00000132485,0.00638676566379637,0.00463637986444621,0.0195940727390274,0.0369013461470575,pLoF,1071065029,1,71065029,
CSH2,ENSG00000213218,0.0064050466016522,0.00544258301329914,0.0112158775606865,-0.0146214863093818,pLoF,17063871986,17,63871986,
TMEM161B,ENSG00000164180,0.00647080766710284,0.00308810110936975,0.930875660497138,-0.0422768842212973,pLoF,5088196362,5,88196362,
SLC38A2,ENSG00000134294,0.00648485201896931,0.0084467757022233,0.00769094250508795,0.0676317727670059,pLoF,12046361063,12,46361063,
HSD17B2,ENSG00000086696,0.00649971558160367,0.00445672591142265,0.0162911639720885,0.0082174498437824,pLoF,16082035343,16,82035343,
ATP10B,ENSG00000118322,0.00659936233698133,0.00533731800368509,0.0399865352784564,-0.00617695082650917,pLoF,5160565382,5,160565382,
ITGB1,ENSG00000150093,0.00661608547437886,0.00363359452873069,0.074491705445441,0.0454316345089072,pLoF,10032901546,10,32901546,
MASP1,ENSG00000127241,0.00665139763746148,0.318444969559852,0.00324378468948427,0.00760565917194907,pLoF,3187229648,3,187229648,
THAP4,ENSG00000176946,0.0067627395726334,0.0967600160209976,0.00381395037489385,0.0278833237475433,pLoF,2241584519,2,241584519,
C7orf57,ENSG00000164746,0.00688145353805913,0.00934034378919435,0.00631369989004005,0.0237969425393245,pLoF,7048036216,7,48036216,
TTC26,ENSG00000105948,0.00689942703739554,0.00342656450483303,0.106898232462297,0.0317568931366747,pLoF,7139133751,7,139133751,
MXRA7,ENSG00000182534,0.00690844249229583,0.00412084889787268,0.144131280226658,-0.0237397834683376,pLoF,17076677552,17,76677552,
ARFGEF2,ENSG00000124198,0.00698878243420964,0.00387890781134725,0.0932309286924228,0.030321708543811,pLoF,20048921762,20,48921762,
CATSPERE,ENSG00000179397,0.00699338109396652,0.00519515547947602,0.0179337894375783,0.0116595545964811,pLoF,1244461333,1,244461333,
MIOS,ENSG00000164654,0.00702112056097803,0.00347166285427103,0.107815703526219,0.0281733942703199,pLoF,7007572417,7,7572417,
MYL9,ENSG00000101335,0.00704847657082208,0.00373787249246571,0.0609805396099367,-0.0506527427293633,pLoF,20036544791,20,36544791,
GNB1L,ENSG00000185838,0.00704982762639095,0.00351898388247629,0.362133329561829,0.0278325109281601,pLoF,22019779125,22,19779125,
GLIPR2,ENSG00000122694,0.00712354073669919,0.00505626318543784,0.0119422385417248,0.020659026574061,pLoF,9036136700,9,36136700,
RAB3A,ENSG00000105649,0.0071755873430005,0.00416425263018971,0.0255665394860949,0.101078877054398,pLoF,19018193179,19,18193179,
VNN3,ENSG00000093134,0.00720062081619921,0.00425929529840419,0.0342733926873334,0.03955527412016,pLoF,6132726656,6,132726656,
POLR3H,ENSG00000100413,0.00730314752185801,0.00455925972404947,0.0212836550333069,0.0251367430146444,pLoF,22041522726,22,41522726,
PDGFD,ENSG00000170962,0.00743297760596018,0.00999656587632702,0.00775636104742794,0.0294240292722614,pLoF,11103909587,11,103909587,
TMED5,ENSG00000117500,0.00747909823321791,0.00517755056633817,0.0132540053383571,0.0310712276192297,pLoF,1093154630,1,93154630,
RBBP7,ENSG00000102054,0.0075094048915737,0.00895716650590606,0.00752433271254627,0.0474897050791511,pLoF,23016839803,X,16839803,
NPPA,ENSG00000175206,0.00753116289428268,0.0106080535128898,0.00634327936929335,0.0249068441914049,pLoF,1011845937,1,11845937,
MACROD1,ENSG00000133315,0.00759209977963871,0.0347020269568676,0.00460126383803894,0.0244983486869874,pLoF,11063996445,11,63996445,
ST13,ENSG00000100380,0.00765470303585947,0.0317480024373548,0.00486631010463889,0.0342485822185263,pLoF,22040826451,22,40826451,
RTEL1,ENSG00000258366,0.00770118040329659,0.00709711742675867,0.0171207117455945,-0.0141528114893288,pLoF,20063653314,20,63653314,
APOA4,ENSG00000110244,0.00771946515865618,0.0054050257843351,0.0309820965177841,-0.016374052620597,pLoF,11116820716,11,116820716,
SEMA6A,ENSG00000092421,0.00772319894926388,0.00392598582178127,0.229603979421729,0.0299172269355691,pLoF,5116446538,5,116446538,
ZSCAN16,ENSG00000196812,0.00778894447675116,0.00740220216875342,0.0119392038068484,0.0459297865558622,pLoF,6028125303,6,28125303,
IFITM5,ENSG00000206013,0.00781939982057256,0.158144986453073,0.00615774069649166,-0.0105330166905258,pLoF,11000293198,11,293198,
DNAH5,ENSG00000039139,0.00792631428820068,0.957863170953807,0.00422247678161369,-0.0000653883604687501,pLoF,5013691884,5,13691884,
SLC35G3,ENSG00000164729,0.0080189263765138,0.00728220097815191,0.011407336781631,-0.00938698196389421,pLoF,17035191155,17,35191155,
OLIG1,ENSG00000184221,0.0080222495975365,0.0311476596182068,0.00532790933075322,0.0441843241275865,pLoF,21033070091,21,33070091,
CPB2,ENSG00000080618,0.00804089865603907,0.00535301411797917,0.0246864296266198,-0.0246365968359498,pLoF,13046053471,13,46053471,
SLC35E3,ENSG00000175782,0.00805156767175819,0.00409111712882448,0.0540666522369577,0.0264431040758243,pLoF,12068741736,12,68741736,
ASS1,ENSG00000130707,0.00806824435371534,0.00609087178738099,0.0154282065978246,-0.0186846760263709,pLoF,9130445078,9,130445078,
NANOGNB,ENSG00000205857,0.00810112540050012,0.0162288835048848,0.00713914530226178,0.00942571485952408,pLoF,12007765200,12,7765200,
DHRS2,ENSG00000100867,0.0081602513354736,0.887443732983353,0.0043164146942265,0.000662362478878941,pLoF,14023638739,14,23638739,
C7orf25,ENSG00000136197,0.00821393392198988,0.205060779131131,0.00414808096417074,0.0115135731340036,pLoF,7042909547,7,42909547,
FGA,ENSG00000171560,0.00821422968716279,0.920986863794696,0.00479610271846542,0.000364043268651166,pLoF,4154584082,4,154584082,
SLC9B2,ENSG00000164038,0.00830125610438803,0.00407718248371214,0.149290701066971,0.0275062482143667,pLoF,4103019502,4,103019502,
PRKCZ,ENSG00000067606,0.00838050016675385,0.0194864109330607,0.00678399022349152,0.016660227147394,pLoF,1002050564,1,2050564,
C11orf88,ENSG00000183644,0.00840645994146993,0.00424023936734552,0.127356554439238,-0.0305181247042609,pLoF,11111514726,11,111514726,
