Region	Group	max_MAF	Pvalue	Pvalue_Burden	Pvalue_SKAT	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
SAMSN1	missense;lof	1e-04	1	0.795754301849997	0.94264506351617	-0.00196305855783907	0.00758389503394251	419	30	389	11	0
SAMSN1	missense;lof	0.001	0.85168294531875	0.651544688340079	0.816914455966939	-0.0021143871650927	0.00468181147616776	1156	78	1078	16	0
SAMSN1	missense;lof	0.01	0.0404395807722379	0.30367145702618	0.0234007024439628	0.00193773944567933	0.00188387574338295	7987	596	7391	19	0
SAMSN1	missense;lof;synonymous	1e-04	0.360602745507831	0.242734888993687	0.226610232621242	0.00699123238369431	0.00598473104448314	663	57	606	19	0
SAMSN1	missense;lof;synonymous	0.001	0.786502290002414	0.628349433398342	0.566471694236937	0.00193598860562549	0.0039995522030909	1549	116	1433	25	0
SAMSN1	missense;lof;synonymous	0.01	0.0376913097057601	0.0690595426575248	0.0216580810950878	0.0030148725271401	0.00165831832967195	10281	787	9494	29	0
SAMSN1	Cauchy	NA	0.339221787351841	0.65611639089343	0.140434601284055	NA	NA	NA	NA	NA	NA	NA
NRIP1	lof	0.001	0.1702724	0.1702724	0.1702724	-0.0232836504424405	0.0169788937493589	84	3	81	1	0
NRIP1	lof	0.01	0.1702724	0.1702724	0.1702724	-0.0232836504424405	0.0169788937493589	84	3	81	1	0
NRIP1	missense;lof	1e-04	0.46889486123978	0.97026555955268	0.284782806419563	-0.000154696118252724	0.00415010558149467	1235	91	1144	33	0
NRIP1	missense;lof	0.001	0.794331795626323	0.577565626080177	0.720704587654328	-0.00120156058910751	0.00215741687534136	6304	454	5850	50	0
NRIP1	missense;lof	0.01	0.423557464993491	0.258258672482715	0.542123624451859	-0.00179410872693469	0.00158698153663367	11371	803	10568	53	0
NRIP1	missense;lof;synonymous	1e-04	0.544972642366446	0.766776585936558	0.338128773366336	0.00106011508778785	0.00357429862612419	1900	143	1757	52	0
NRIP1	missense;lof;synonymous	0.001	0.720198382059573	0.847703648980397	0.491172751345526	0.000364095121722353	0.00189584272685773	8211	612	7599	76	0
NRIP1	missense;lof;synonymous	0.01	0.646069155577589	0.441198131085061	0.426469217593368	-0.00106497584425665	0.0013827774198192	14901	1071	13830	80	0
NRIP1	Cauchy	NA	0.46326240420132	0.776398220152342	0.351343986317555	NA	NA	NA	NA	NA	NA	NA
USP25	missense;lof	1e-04	0.0562526980274973	0.319228546935687	0.0286378342364755	0.00550279788787841	0.00552465090392124	774	66	708	21	0
USP25	missense;lof	0.001	0.807036907411045	0.962499501107122	0.600338602221716	0.000142312544496688	0.00302681734079988	2861	206	2655	27	0
USP25	missense;lof	0.01	0.720652102014391	0.510404382120459	0.955938083095512	0.00106984901597636	0.00162539616035561	10388	767	9621	31	0
USP25	missense;lof;synonymous	1e-04	0.00305237660744662	0.0164343398187985	0.00279815831581942	0.0102335407087583	0.00426553187725435	1311	121	1190	33	0
USP25	missense;lof;synonymous	0.001	0.254384831544279	0.161254891113203	0.201914156297833	0.00311494294317608	0.00222358774519625	5042	389	4653	48	0
USP25	missense;lof;synonymous	0.01	0.327584593690552	0.195000639151782	0.8958676389622	0.00174018864514316	0.00134281379807544	14914	1119	13795	53	0
USP25	Cauchy	NA	0.017475120296444	0.123104406546032	0.0164855186038999	NA	NA	NA	NA	NA	NA	NA
CXADR	missense;lof	1e-04	0.751700057202119	0.586846363718114	0.838478706784483	-0.00920133520191641	0.0169325301647723	83	5	78	3	0
CXADR	missense;lof	0.001	0.751700057202119	0.586846363718114	0.838478706784483	-0.00920133520191641	0.0169325301647723	83	5	78	3	0
CXADR	missense;lof	0.01	0.751700057202119	0.586846363718114	0.838478706784483	-0.00920133520191641	0.0169325301647723	83	5	78	3	0
CXADR	missense;lof;synonymous	1e-04	0.296350851026845	0.17858286790415	0.380252474951513	-0.0147307862228828	0.010951189131787	203	10	193	8	0
CXADR	missense;lof;synonymous	0.001	0.801918945397245	0.59873483213464	0.688619608721079	0.00269001526003024	0.00511195199594638	945	73	872	13	0
CXADR	missense;lof;synonymous	0.01	0.398034538951325	0.981284072440247	0.260936742426681	-1.34454340907152e-05	0.000573143935405074	5429	396	5033	16	0
CXADR	Cauchy	NA	0.662098584916712	0.8893313640994	0.712841383753759	NA	NA	NA	NA	NA	NA	NA
BTG3	missense;lof	1e-04	0.348445170366655	0.225768391396181	0.541610574225264	-0.0141982749074579	0.0117212135831747	167	9	158	4	0
BTG3	missense;lof	0.001	0.724774389276595	0.534324206438241	0.56480768512267	-0.00413885041746876	0.0066603254340836	543	37	506	6	0
BTG3	missense;lof	0.01	0.731901416235525	0.822066286720637	0.566697610778659	0.00088590675913602	0.00393932162293679	1637	123	1514	7	0
BTG3	missense;lof;synonymous	1e-04	0.089629334161815	0.0494638052495632	0.499792277892501	-0.0154610431793476	0.00786992986341333	383	19	364	10	0
BTG3	missense;lof;synonymous	0.001	0.418537659968325	0.259957203768923	0.692191220454004	-0.0058072758308674	0.00515518472805359	917	59	858	13	0
BTG3	missense;lof;synonymous	0.01	0.809469898577357	0.809210747052499	0.634188622558755	-0.000856703925342659	0.00354824597983009	2011	145	1866	14	0
BTG3	Cauchy	NA	0.446242381496728	0.269178214852479	0.587299759527487	NA	NA	NA	NA	NA	NA	NA
C21orf91	lof	1e-04	0.8972538	0.8972538	0.8972538	0.00398489244026709	0.030859243071417	31	2	29	1	0
C21orf91	lof	0.001	0.8972538	0.8972538	0.8972538	0.00398489244026709	0.030859243071417	31	2	29	1	0
C21orf91	lof	0.01	0.8972538	0.8972538	0.8972538	0.00398489244026709	0.030859243071417	31	2	29	1	0
C21orf91	missense;lof	1e-04	0.388534250322567	0.244624437085383	0.342499404964334	0.0111929514859917	0.009620023931268	297	24	273	7	0
C21orf91	missense;lof	0.001	0.371455812417892	0.249335822072402	0.235875986364122	-0.00454566831946732	0.00394601557731424	1596	105	1491	12	0
C21orf91	missense;lof	0.01	0.371455812417892	0.249335822072402	0.235875986364122	-0.00454566831946732	0.00394601557731424	1596	105	1491	12	0
C21orf91	missense;lof;synonymous	1e-04	0.430728248093425	0.708077564843574	0.270835009456779	0.00326176569590676	0.0087110683960497	359	25	334	9	0
C21orf91	missense;lof;synonymous	0.001	0.542601443373134	0.41511156747256	0.36400306720908	-0.00258469509267736	0.00317167191303816	2454	171	2283	16	0
C21orf91	missense;lof;synonymous	0.01	0.753855062602791	0.692081568977483	0.555923374974106	-0.00103426630686964	0.0026115738850674	3729	266	3463	17	0
C21orf91	Cauchy	NA	0.744370814558615	0.712790360985787	0.663805436997737	NA	NA	NA	NA	NA	NA	NA
CHODL	missense;lof	1e-04	0.223295287901869	0.561073475829094	0.12794373166254	0.0044251242200264	0.00761314613516145	412	34	378	12	0
CHODL	missense;lof	0.001	0.205448854114527	0.249760577532923	0.118664475441765	0.00761461424624518	0.00661604693240025	545	48	497	13	0
CHODL	missense;lof	0.01	0.205448854114527	0.249760577532923	0.118664475441765	0.00761461424624518	0.00661604693240025	545	48	497	13	0
CHODL	missense;lof;synonymous	1e-04	0.25477377994501	0.913405328630645	0.146337354415747	0.000758287425190431	0.00697312542323422	479	36	443	15	0
CHODL	missense;lof;synonymous	0.001	0.400525440517913	0.661040578561017	0.245235332123934	0.00210104778695063	0.00479169499363165	1057	82	975	19	0
CHODL	missense;lof;synonymous	0.01	0.400525440517913	0.661040578561017	0.245235332123934	0.00210104778695063	0.00479169499363165	1057	82	975	19	0
CHODL	Cauchy	NA	0.265097931511662	0.642623024290427	0.152539709506449	NA	NA	NA	NA	NA	NA	NA
TMPRSS15	lof	1e-04	1	0.913632882911198	0.977383564526375	-0.00109502786846336	0.0100963882606735	260	18	242	7	0
TMPRSS15	lof	0.001	0.839295171423507	0.689545153708448	0.958815283152723	-0.00241476472806876	0.00604488496779671	701	47	654	8	0
TMPRSS15	lof	0.01	0.597707709254796	0.539254042610269	0.447093200602601	0.00208365790463024	0.00339390348938671	2341	174	2167	9	0
TMPRSS15	missense;lof	1e-04	0.228020086459251	0.13376879564325	0.260887339123683	0.00587170229579477	0.00391602355075648	1627	131	1496	42	0
TMPRSS15	missense;lof	0.001	0.81374958541311	0.986543233407638	0.586185533677419	-4.17737439285182e-05	0.00247674988517864	5038	363	4675	58	0
TMPRSS15	missense;lof	0.01	0.613273894186589	0.403570285917711	0.474555049938228	0.00149388484042401	0.00178852274880987	8211	614	7597	60	0
TMPRSS15	missense;lof;synonymous	1e-04	0.101024069780326	0.0515730399500032	0.491382916458222	0.00677085574423355	0.00347815444186864	2063	169	1894	55	0
TMPRSS15	missense;lof;synonymous	0.001	0.87262652756746	0.723084477231947	0.660384245348602	0.000766967873826296	0.00216450014214139	5474	401	5073	71	0
TMPRSS15	missense;lof;synonymous	0.01	0.717381547271546	0.614860640984379	0.501736851229348	0.000711649754241685	0.00141439615872807	13370	981	12389	75	0
TMPRSS15	Cauchy	NA	0.909216628022936	0.86882603806112	0.873076154474445	NA	NA	NA	NA	NA	NA	NA
NCAM2	missense;lof	1e-04	0.880320402114866	0.891227351747709	0.681926548322203	0.000806749990934212	0.00589939392615816	732	52	680	21	0
NCAM2	missense;lof	0.001	0.359628213412047	0.288193209513944	0.212006112625084	-0.00430559690175267	0.00405387719980681	1489	98	1391	27	0
NCAM2	missense;lof	0.01	0.359628213412047	0.288193209513944	0.212006112625084	-0.00430559690175267	0.00405387719980681	1489	98	1391	27	0
NCAM2	missense;lof;synonymous	1e-04	1	0.874124583268964	0.879639793677654	-0.000757677791930474	0.00478266678666612	1101	77	1024	29	0
NCAM2	missense;lof;synonymous	0.001	0.459744226467266	0.28189593375353	0.658455105905853	-0.00326847543108247	0.00303741885872095	2863	195	2668	39	0
NCAM2	missense;lof;synonymous	0.01	0.78495155218083	0.562702507841563	0.732152237749237	-0.00144459436569816	0.0024957055907823	4302	302	4000	40	0
NCAM2	Cauchy	NA	1	0.6484226564703	0.604920523437066	NA	NA	NA	NA	NA	NA	NA
MRPL39	lof	1e-04	0.107778628898819	0.068153737130485	0.112723815366628	-0.0306059873617882	0.0167796996424925	85	2	83	3	0
MRPL39	lof	0.001	0.107778628898819	0.068153737130485	0.112723815366628	-0.0306059873617882	0.0167796996424925	85	2	83	3	0
MRPL39	lof	0.01	0.107778628898819	0.068153737130485	0.112723815366628	-0.0306059873617882	0.0167796996424925	85	2	83	3	0
MRPL39	missense;lof	1e-04	0.0122358453126937	0.00625016657127608	0.167640232762239	-0.0198071743215054	0.0072438063142079	463	19	444	11	0
MRPL39	missense;lof	0.001	0.25603403258206	0.485829343099008	0.156671371028177	-0.00324627827042567	0.00465778460016862	1124	78	1046	13	0
MRPL39	missense;lof	0.01	0.779666331579448	0.896877375750683	0.64860919518168	-0.000292660914933941	0.00225806435055266	6204	447	5757	14	0
MRPL39	missense;lof;synonymous	1e-04	0.00232106272428245	0.00106504164323451	0.176227523624485	-0.0201245711837724	0.00614911949813311	643	26	617	16	0
MRPL39	missense;lof;synonymous	0.001	0.30106320010311	0.197503784598523	0.414471983568299	-0.00498286822622892	0.00386659702957315	2627	173	2454	23	0
MRPL39	missense;lof;synonymous	0.01	0.619607749144856	0.436506902978131	0.76143873815552	-0.0017133015352659	0.00220188887373944	7707	542	7165	24	0
MRPL39	Cauchy	NA	0.0166655825568289	0.00790656025616776	0.204659256982858	NA	NA	NA	NA	NA	NA	NA
JAM2	lof	1e-04	0.591682187757533	0.433076619973008	0.885809371167815	0.00491843256249983	0.00627400883875239	98	12	86	3	0
JAM2	lof	0.001	0.591682187757533	0.433076619973008	0.885809371167815	0.00491843256249983	0.00627400883875239	98	12	86	3	0
JAM2	lof	0.01	0.591682187757533	0.433076619973008	0.885809371167815	0.00491843256249983	0.00627400883875239	98	12	86	3	0
JAM2	missense;lof	1e-04	0.394421469194489	0.689924221350582	0.244577935206213	0.00372244159768025	0.0093304119260642	305	22	283	9	0
JAM2	missense;lof	0.001	0.394421469194489	0.689924221350582	0.244577935206213	0.00372244159768025	0.0093304119260642	305	22	283	9	0
JAM2	missense;lof	0.01	0.394421469194489	0.689924221350582	0.244577935206213	0.00372244159768025	0.0093304119260642	305	22	283	9	0
JAM2	missense;lof;synonymous	1e-04	0.394421469194489	0.689924221350582	0.244577935206213	0.00372244159768025	0.0093304119260642	305	22	283	9	0
JAM2	missense;lof;synonymous	0.001	0.643328150331497	0.852454985831566	0.438410322786077	-0.0012400824199073	0.00666757716340116	579	39	540	10	0
JAM2	missense;lof;synonymous	0.01	0.643328150331497	0.852454985831566	0.438410322786077	-0.0012400824199073	0.00666757716340116	579	39	540	10	0
JAM2	Cauchy	NA	0.516888645911884	0.689069743342997	0.617142057193847	NA	NA	NA	NA	NA	NA	NA
ATP5J	missense;lof	1e-04	0.397885835548461	0.397885835548461	0.397885835548461	0.0114669229765459	0.0135638531412704	21	4	17	1	0
ATP5J	missense;lof	0.001	0.700861894792738	0.56440612599756	0.629831592289299	0.00461976577650034	0.00801612195948209	395	31	364	3	0
ATP5J	missense;lof	0.01	0.700861894792738	0.56440612599756	0.629831592289299	0.00461976577650034	0.00801612195948209	395	31	364	3	0
ATP5J	missense;lof;synonymous	1e-04	0.397885835548461	0.397885835548461	0.397885835548461	0.0114669229765459	0.0135638531412704	21	4	17	1	0
ATP5J	missense;lof;synonymous	0.001	0.700861894792738	0.56440612599756	0.629831592289299	0.00461976577650034	0.00801612195948209	395	31	364	3	0
ATP5J	missense;lof;synonymous	0.01	0.700861894792738	0.56440612599756	0.629831592289299	0.00461976577650034	0.00801612195948209	395	31	364	3	0
ATP5J	Cauchy	NA	0.614581165545176	0.508275403045634	0.555860265832071	NA	NA	NA	NA	NA	NA	NA
GABPA	missense;lof	1e-04	0.228901546892338	0.142121354075459	0.220601820787601	0.0134274988590169	0.00914719054577404	300	28	272	8	0
GABPA	missense;lof	0.001	0.18474989206313	0.210283346848245	0.107202757269015	0.00886020616208565	0.00707239806540566	504	43	461	10	0
GABPA	missense;lof	0.01	0.18474989206313	0.210283346848245	0.107202757269015	0.00886020616208565	0.00707239806540566	504	43	461	10	0
GABPA	missense;lof;synonymous	1e-04	0.548891142187099	0.358190046812611	0.4645846852483	0.00698474709848478	0.00760187164859134	431	36	395	11	0
GABPA	missense;lof;synonymous	0.001	0.185743116358161	0.16201880683515	0.11213751663548	0.00657898409003818	0.00470494056884837	1102	93	1009	17	0
GABPA	missense;lof;synonymous	0.01	0.320702444162925	0.81882758138537	0.196461958237174	0.000767101719372662	0.00334901140621575	2255	165	2090	18	0
GABPA	Cauchy	NA	0.245206767549958	0.267647999575198	0.157054327310505	NA	NA	NA	NA	NA	NA	NA
APP	lof	1e-04	0.442403472015908	0.838176072824099	0.307080781163245	0.00313043692898444	0.0153282187977517	106	8	98	3	0
APP	lof	0.001	0.276848458994017	0.256795520437683	0.179911397070108	-0.00895292617999188	0.00789501277122981	393	23	370	5	0
APP	lof	0.01	0.276848458994017	0.256795520437683	0.179911397070108	-0.00895292617999188	0.00789501277122981	393	23	370	5	0
APP	missense;lof	1e-04	0.153989365696916	0.176688771089487	0.0863945825820511	-0.0066315364809116	0.00490853767756839	1017	63	954	28	0
APP	missense;lof	0.001	0.474861599459738	0.288621268706004	0.692365704635608	-0.00312968236741687	0.00294932791883601	2840	192	2648	39	0
APP	missense;lof	0.01	0.474861599459738	0.288621268706004	0.692365704635608	-0.00312968236741687	0.00294932791883601	2840	192	2648	39	0
APP	missense;lof;synonymous	1e-04	0.261173544974373	0.173035363903255	0.203489697628882	-0.00542506155477047	0.00398165225890559	1536	100	1436	43	0
APP	missense;lof;synonymous	0.001	0.143580705367203	0.078295930144443	0.760173074728405	-0.00392876925345773	0.00223141820174029	5095	340	4755	61	0
APP	missense;lof;synonymous	0.01	0.215124882694991	0.12211260331209	0.903490832105278	-0.00299003573227542	0.00193408802178331	6890	471	6419	62	0
APP	Cauchy	NA	0.265248984691706	0.212518708363302	0.393102150783011	NA	NA	NA	NA	NA	NA	NA
CYYR1	lof	1e-04	0.839261482498509	0.717782972096784	0.837843638214718	-0.00632119643127592	0.0174897274601234	86	5	81	2	0
CYYR1	lof	0.001	0.839261482498509	0.717782972096784	0.837843638214718	-0.00632119643127592	0.0174897274601234	86	5	81	2	0
CYYR1	lof	0.01	0.414953249545803	0.388478067214199	0.344452263939575	0.00341878858489136	0.00396436127877531	1722	134	1588	3	0
CYYR1	missense;lof	1e-04	0.466963700706445	0.290325117143456	0.939101709674351	0.00651028643051372	0.00615683096404675	648	54	594	16	0
CYYR1	missense;lof	0.001	0.448007845043961	0.274622659808289	0.919171986352488	0.00503312904959245	0.00460707209015453	1140	94	1046	20	0
CYYR1	missense;lof	0.01	0.0387278646682292	0.022839770666037	0.153807342074383	0.00614080541583631	0.00269794558436483	3601	294	3307	22	0
CYYR1	missense;lof;synonymous	1e-04	0.27443530287289	0.156283412173115	0.973272468614154	0.00747600153860984	0.00527339533772626	879	75	804	23	0
CYYR1	missense;lof;synonymous	0.001	0.588823765303379	0.7099253929262	0.373759495427494	0.00130833684920396	0.00351744783202793	1984	150	1834	28	0
CYYR1	missense;lof;synonymous	0.01	0.135527782803309	0.0846510723146037	0.132460278423157	0.00416704165611894	0.00241663658930114	4445	350	4095	30	0
CYYR1	Cauchy	NA	0.271113324717057	0.140531301744851	0.86147777423746	NA	NA	NA	NA	NA	NA	NA
ADAMTS1	lof	1e-04	0.4490097	0.4490097	0.4490097	0.0168466574270464	0.0222525305688561	98	10	88	2	0
ADAMTS1	lof	0.001	0.4490097	0.4490097	0.4490097	0.0168466574270464	0.0222525305688561	98	10	88	2	0
ADAMTS1	lof	0.01	0.4490097	0.4490097	0.4490097	0.0168466574270464	0.0222525305688561	98	10	88	2	0
ADAMTS1	missense;lof	1e-04	0.539643742142323	0.745455562201728	0.338831150519651	-0.00146588286524119	0.0045154474789458	1306	91	1215	33	0
ADAMTS1	missense;lof	0.001	0.534174733660767	0.412945822831099	0.324733328247991	0.00228735202825972	0.00279381261526823	3231	250	2981	44	0
ADAMTS1	missense;lof	0.01	0.136162454760351	0.0784068467062761	0.210993664601746	0.00229249993806679	0.00130255259320669	17378	1336	16042	48	0
ADAMTS1	missense;lof;synonymous	1e-04	0.263650242978181	0.145750637859534	0.448103794654639	-0.00486497451348652	0.00334430057721648	2267	148	2119	58	0
ADAMTS1	missense;lof;synonymous	0.001	0.515506892561159	0.579686371545927	0.308104802722058	-0.00128245650081198	0.00231556009932597	4631	332	4299	72	0
ADAMTS1	missense;lof;synonymous	0.01	0.344759633974117	0.234634677200993	0.21223025060534	0.00143755918736181	0.00120955292370226	19678	1490	18188	77	0
ADAMTS1	Cauchy	NA	0.371496476324259	0.297543089312807	0.337030795208655	NA	NA	NA	NA	NA	NA	NA
ADAMTS5	lof	1e-04	0.568385786398911	0.517663110031011	0.438696907822494	-0.0134594684133913	0.0208044362471308	46	3	43	2	0
ADAMTS5	lof	0.001	0.568385786398911	0.517663110031011	0.438696907822494	-0.0134594684133913	0.0208044362471308	46	3	43	2	0
ADAMTS5	lof	0.01	0.568385786398911	0.517663110031011	0.438696907822494	-0.0134594684133913	0.0208044362471308	46	3	43	2	0
ADAMTS5	missense;lof	1e-04	0.72096733106396	0.489606316953444	0.688012605536177	0.00261163431136725	0.00377985465035382	1683	133	1550	46	0
ADAMTS5	missense;lof	0.001	0.250578243815878	0.141619146489282	0.591690188778511	0.0035907038683157	0.00244300781094491	4102	327	3775	58	0
ADAMTS5	missense;lof	0.01	0.261995346223103	0.151549583335381	0.781413912269841	0.0029882402869693	0.00208373408270462	5820	454	5366	59	0
ADAMTS5	missense;lof;synonymous	1e-04	0.897321707271932	0.69468742259868	0.709001712321683	-0.00118711404251625	0.00302447988983504	2642	191	2451	69	0
ADAMTS5	missense;lof;synonymous	0.001	0.914450189767344	0.790899740948972	0.722133297566178	0.000516402745753801	0.00194764279155964	6588	492	6096	90	0
ADAMTS5	missense;lof;synonymous	0.01	0.746681632674352	0.892903580468571	0.548841575693593	0.000186294822984396	0.00138374323747023	19917	1468	18449	95	0
ADAMTS5	Cauchy	NA	0.714024994733396	0.533639026457542	0.613906122056214	NA	NA	NA	NA	NA	NA	NA
N6AMT1	lof	1e-04	1	0.989340450348129	1	0.000290851894212304	0.0217700878461561	163	12	151	4	0
N6AMT1	lof	0.001	1	0.989340450348129	1	0.000290851894212304	0.0217700878461561	163	12	151	4	0
N6AMT1	lof	0.01	1	0.989340450348129	1	0.000290851894212304	0.0217700878461561	163	12	151	4	0
N6AMT1	missense;lof	1e-04	1	0.952090908068027	0.893001344607411	0.000769634640764055	0.0128098931952896	458	34	424	10	0
N6AMT1	missense;lof	0.001	0.705954303084636	0.508616292640757	0.66093076764905	0.00420344361446441	0.00635927847438776	1131	89	1042	14	0
N6AMT1	missense;lof	0.01	0.51101438088198	0.351620667376819	0.543634168754598	0.00182028513677469	0.00195424820995963	10404	777	9627	16	0
N6AMT1	missense;lof;synonymous	1e-04	1	0.828976506397994	0.903455240423633	-0.00230732625522544	0.0106813528548598	570	39	531	12	0
N6AMT1	missense;lof;synonymous	0.001	0.89779135551931	0.724395026331239	0.869169337671869	0.00173214339614502	0.00491261264967677	1634	122	1512	18	0
N6AMT1	missense;lof;synonymous	0.01	0.617844137657042	0.438479360417779	0.586429205395008	0.00145897426232122	0.00188312184252365	10907	810	10097	20	0
N6AMT1	Cauchy	NA	1	0.970849916490256	1	NA	NA	NA	NA	NA	NA	NA
LTN1	missense;lof	1e-04	1	0.828135123667822	0.931104549733957	0.000813193487530384	0.00374581356662956	1742	131	1611	47	0
LTN1	missense;lof	0.001	1	0.935727684001805	0.958776410977564	0.000202531609985111	0.00251153036651545	4082	302	3780	61	0
LTN1	missense;lof	0.01	0.725441811814072	0.615783101282046	0.516851617285641	-0.000617865284581943	0.00123121031318592	20489	1467	19022	66	0
LTN1	missense;lof;synonymous	1e-04	0.871715912060858	0.657208377301989	0.968473222789756	0.00139307199736701	0.00313917077334135	2496	189	2307	69	0
LTN1	missense;lof;synonymous	0.001	0.849638339118931	0.627038155523828	0.976160487954764	-0.000963362441318543	0.00198263569650186	6301	449	5852	91	0
LTN1	missense;lof;synonymous	0.01	0.697427089216733	0.504876043293416	0.654139962987668	-0.000813749710527064	0.00122031216658875	30665	2185	28480	97	0
LTN1	Cauchy	NA	1	0.793429623846477	0.947710855571712	NA	NA	NA	NA	NA	NA	NA
RWDD2B	lof	1e-04	0.6199656	0.6199656	0.6199656	-0.0168360884649031	0.0339506331193707	21	1	20	1	0
RWDD2B	lof	0.001	1	0.837274837546877	1	-0.00220405204393007	0.0107315534531059	213	15	198	2	0
RWDD2B	lof	0.01	1	0.837274837546877	1	-0.00220405204393007	0.0107315534531059	213	15	198	2	0
RWDD2B	missense;lof	1e-04	0.599714491012129	0.413472831754334	0.951600351028746	-0.00898985105035209	0.0109927594111513	186	12	174	6	0
RWDD2B	missense;lof	0.001	1	0.938141957799256	0.949074834335179	-0.000347374393864869	0.00447616346261345	1314	98	1216	10	0
RWDD2B	missense;lof	0.01	0.590053118080203	0.427379499880252	0.429380793750091	0.00188660201948717	0.00237701951584648	5083	389	4694	11	0
RWDD2B	missense;lof;synonymous	1e-04	0.882813271730885	0.693531403542844	0.819802268584769	-0.00304718029714873	0.00773264067222474	403	28	375	13	0
