CHR GENE Pval Pval_0.00 Pval_0.01 Pval_0.04 Pval_0.09 Pval_0.025 Pval_0.50 Pval_1.00
chr20 SLX4IP 0.211629662684167 0.431442812371366 0.421606935948037 0.393488806957015 0.351096513530344 0.249129891072988 0.169330239353661 0.125988452424076
chr20 JAG1 0.0178542557722547 0.144191599148654 0.132754405038355 0.0793879186829183 0.038292896712667 0.0153291497707919 0.0131566933300697 0.0110963543776993
chr20 BTBD3 0.329162589626791 0.203899632945754 0.208376829177054 0.218639067875179 0.235872989311761 0.286866402116105 0.360664937106667 0.493491984108511
chr20 SPTLC3 1 1 1 1 1 1 1 0.866891425370888
chr20 ISM1 1 0.942492871032601 0.953154120614336 0.995900714803775 1 1 1 0.850993995433882
chr20 TASP1 0.6781735026522 0.698208181954726 0.697932661229935 0.696215063077229 0.690745278298702 0.658442700264999 0.597294340286839 0.522092129961973
chr20 ESF1 0.565697321072527 0.626142458457734 0.627808021939373 0.620367882952821 0.610162197023472 0.565759136557183 0.484660185275261 0.389106196787902
chr20 NDUFAF5 0.230011745415606 0.149790093555829 0.150409346240367 0.15240702405622 0.156077995689233 0.16912445113751 0.190279552256875 0.225771015991849
chr20 SEL1L2 0.129801639339467 0.431419893484675 0.417041387756042 0.377022519144237 0.319706565929029 0.197166844197133 0.116403783105244 0.07704514243455
chr20 MACROD2 0.360714032098893 0.575529983494908 0.567186453523237 0.542213807674139 0.501249587868104 0.384060737099485 0.277798970985462 0.217606932422361
chr20 FLRT3 0.69139188281425 0.695010672334955 0.696211171917829 0.69890543442535 0.700413802590229 0.684220048698823 0.618469774487125 0.502911018906148
chr20 KIF16B 0.839620337147919 0.695895727723897 0.687128315633419 0.708406121202085 0.737186757548368 0.860551158127576 1 1
chr20 PCSK2 0.00602051082181843 0.00590610646319074 0.00569543155278512 0.00518213787729459 0.00462550968097606 0.00409036590969246 0.0043494378899548 0.00520927566203814
chr20 BFSP1 0.82802983927005 1 1 1 1 1 1 0.557029395946744
chr20 RRBP1 0.967033764150935 1 1 1 1 1 1 1
chr20 BANF2 0.454325826450486 0.396861007315328 0.396193638750871 0.394178899720199 0.390781218283175 0.379649583230257 0.362156376636148 0.332645667750792
chr20 MGME1 0.189705934528218 0.648757615437363 0.634217728232851 0.591149289948107 0.521533202623609 0.332965729835544 0.185377519834303 0.114689357383943
chr20 KAT14 0.822930298525848 0.617377352148104 0.632153417409955 0.691455745072703 0.683938879573146 0.730375448544271 0.808135508051974 0.723333456178217
chr20 ZNF133 0.160971077650131 0.0975982699493657 0.101016585253031 0.115020428817359 0.139909620908892 0.215214056211654 0.311355722004341 0.432901083828272
chr20 DZANK1 0.136806492737645 0.476328273075206 0.491852903039797 0.428331436778932 0.318705017492394 0.154441614089451 0.0971410737040049 0.0768056792143109
chr20 SEC23B 0.773817256904326 0.746702372474305 0.763894316496101 0.759272582314151 0.763652018645398 0.761638029632459 0.707220948104262 0.558898406546295
chr20 DTD1 0.292647877721648 0.451090983574274 0.442773226776805 0.418824632213076 0.382272640001442 0.291602848077759 0.2170164487885 0.174437081089674
chr20 SCP2D1 0.457065928937086 0.751060996938025 0.740764749666769 0.711789647027861 0.668605424790499 0.558950316105349 0.441246737679162 0.317231766559196
chr20 SLC24A3 0.565388427115322 0.380500680130757 0.434968400163537 0.455363717333727 0.486739236586283 0.577106078009674 0.729401136745134 0.939717417518437
chr20 RIN2 0.240807869498836 0.769778541146965 0.759730591356842 0.699771963993951 0.605493384277151 0.311408302836056 0.184566594109012 0.137058532211623
chr20 CRNKL1 0.134459226880941 0.483338426518552 0.451774501094579 0.395488257505433 0.320534517516796 0.172272246605268 0.100625465796618 0.0756714148374717
chr20 CFAP61 0.828876661445086 0.761705634207166 0.754006005484458 0.72813341832625 0.797202068396657 0.955406894790195 1 0.635346046877866
chr20 RALGAPA2 0.0414850618171314 0.0297584171995596 0.0396522120095625 0.0681221130997414 0.0768740998281524 0.293484715942838 1 1
chr20 XRN2 0.786231401690415 0.60240094976444 0.622644087470129 0.615815967113443 0.620443568413938 0.660411446877895 0.639980770819989 0.559038486790343
chr20 NKX2-4 0.174715323339703 0.356068810904743 0.35594334311302 0.33394118991596 0.295485338409225 0.18891160977421 0.121243850280082 0.0974129751243137
chr20 NKX2-2 0.484442491903776 0.462999591994671 0.461641390843227 0.457478807838869 0.450262822612801 0.425322079656769 0.385458932766786 0.330816940024531
chr20 PAX1 0.856981883421431 0.644213654719119 0.655251556469516 0.674623339570358 0.701757568217625 0.740789389707718 0.752732759034737 0.66384824471091
chr20 FOXA2 0.225631300653047 0.544792675946493 0.533535857804741 0.501701464341223 0.431715667333657 0.298135735707176 0.208863550451833 0.155772959673222
chr20 SSTR4 0.924709697395987 1 1 1 1 1 1 0.735091867182713
chr20 THBD 0.241488400307202 0.696765100846264 0.680665379109494 0.667737738346839 0.594264212526886 0.374169478816996 0.215958824278718 0.146416141375157
chr20 CD93 0.307636299316641 0.310598926947472 0.249035757768871 0.240944881035885 0.208499160726498 0.208113304530537 0.301289621009348 0.245199810947169
chr20 GZF1 0.841981517944349 0.658686822509769 0.665951124466458 0.688669317190588 0.710264165609697 0.796830714132086 0.93932609847353 0.853799222412266
chr20 NAPB 0.287883197550982 0.183339122250283 0.184976284329603 0.19007589392825 0.199103244633999 0.230265839966417 0.279886346805596 0.376215801047647
chr20 CSTL1 0.419739282483997 0.671135867316326 0.664568914916791 0.644558620380556 0.61029593742164 0.497497306153602 0.363650686869212 0.268456933384484
chr20 CST11 0.144790806510881 0.0894804248368945 0.0898422643178882 0.0910741221596467 0.0935906306202248 0.104647129786677 0.126825621610285 0.179555034119359
chr20 CST9 1 1 1 1 1 1 1 0.879119919496638
chr20 CST3 1 1 1 1 1 1 1 0.969712070772578
chr20 CST5 0.161553309237889 0.123905910029407 0.120921642488651 0.113054835103349 0.1033403543079 0.091683603437888 0.0943661128268063 0.108600242247704
chr20 APMAP 0.810409162926848 0.668150272072308 0.695174942269341 0.706311745458488 0.721270863732107 0.735446914650973 0.69637868734977 0.608061885124951
chr20 ACSS1 0.945358998774833 0.999559605305325 0.999749951753717 1 1 1 1 0.841468380761756
chr20 VSX1 0.632753021759833 0.691539293258851 0.772368334942822 0.760827198003318 0.755478395004849 0.715305715721593 0.587259320385257 0.423574340659571
chr20 ENTPD6 0.412937945717543 0.496957786701529 0.523416449493288 0.511831472175058 0.491405203611566 0.382840435579619 0.301019604084731 0.253316595370836
chr20 PYGB 0.0800800150454002 0.706646081916849 0.703363974103711 0.589789240947463 0.389812429327015 0.297537229649008 0.391096226699369 0.0450232521130869
chr20 ABHD12 0.728627209707297 1 1 0.997925627030638 0.991476835390466 1 0.801793684885454 0.519849790039731
chr20 NINL 1 1 1 1 1 1 1 1
chr20 ZNF337 0.954614167431103 0.913724551958326 0.970924717905832 0.977011050847943 0.994631262831405 1 1 0.868671952061969
chr20 DEFB116 0.757574882116429 0.919843298077483 0.919274770183285 0.917693695744654 0.915733855193829 0.914966340220143 0.853626199991903 0.587131056359453
chr20 DEFB118 1 0.995930077099963 0.997854308418358 1 1 1 1 0.924280098567159
chr20 DEFB119 0.879078577499038 0.905633413981239 0.910985706791864 0.928747589322012 0.968815922261374 1 1 0.763036698633611
chr20 REM1 0.668690869282516 0.443059157446671 0.45232959901508 0.480396253555332 0.52512103124931 0.634029365257701 0.761983905742542 0.880455631935427
chr20 ID1 1 0.831087805537773 0.834959581160925 0.846180658216604 0.864377727588829 0.941256682683547 1 0.864779189303562
chr20 COX4I2 0.0337568083830735 0.108281905510381 0.100565705612844 0.0808617958375263 0.0576056305919699 0.0280054541945437 0.0196429789589402 0.0178749418934744
chr20 TPX2 0.0202527566414806 0.0105825395077007 0.0117146346718201 0.0135205981592958 0.0179832304294092 0.0495681521341845 0.148662425415646 0.512113938590095
chr20 MYLK2 0.430424765829818 0.285561403378493 0.301671139640731 0.301122455921574 0.296606304906884 0.269181512872027 0.251973220215372 0.262500060163376
chr20 FOXS1 1 0.889870616883712 0.910930574854734 0.93125690114871 0.96324724252428 1 1 0.984045230851928
chr20 DUSP15 0.637341562180426 0.448272193706894 0.423343409790143 0.490679590900576 0.508048809165739 0.574289350729667 0.630800618284633 0.658961698083524
chr20 TTLL9 0.287838205211095 0.173290784180397 0.175324393328606 0.192595486636212 0.220834748227778 0.302891545079499 0.42483110870191 0.670090825356131
chr20 CCM2L 0.807742764284894 0.691002065625719 0.701859750724035 0.714428833916134 0.728370549415872 0.744428437488596 0.71382647773806 0.612449591345097
chr20 HCK 0.325386449027503 0.308517394194785 0.302254917362348 0.296825329127665 0.282840018149944 0.243813032935814 0.213444950876916 0.205066573638088
chr20 TM9SF4 0.029416407440475 0.0159688462269593 0.016082279095723 0.0167934108100315 0.019302141402358 0.0354484621059141 0.0658131395236811 0.117451917717032
chr20 KIF3B 1 0.867185195602865 0.876201203812556 0.902274574724621 0.943935933657835 1 1 0.817930928645227
chr20 ASXL1 0.557007318734135 1 1 1 1 1 1 0.43444818818925
chr20 NOL4L 0.517394984496848 0.323240873448989 0.330806133545444 0.341533824099576 0.363658888525669 0.415689274407447 0.458692069283508 0.498607745411769
chr20 DNMT3B 1 1 1 1 1 1 1 1
chr20 MAPRE1 0.505313751183619 0.326119818930038 0.329767565159582 0.340982654019351 0.360237411152225 0.420056767512847 0.496819834425286 0.601188520611632
chr20 EFCAB8 0.935488545317987 0.858211356381833 0.846477179965712 0.884027145710698 0.944503844230837 1 1 1
chr20 SUN5 1 1 1 1 1 1 1 0.870961263013385
chr20 BPIFB2 0.293095327495246 0.243401150918462 0.23720835250236 0.23416342863797 0.220110287332008 0.188002233662795 0.173463412311925 0.178005191423007
chr20 BPIFB6 0.739020636138633 0.80442385513078 0.721635858808707 0.803595592124292 0.804366076508087 0.773970610992131 0.654667413082429 0.528652699428104
chr20 BPIFB3 0.713839594435457 0.928314121771829 0.945059582319329 0.940209330186412 0.944461642298805 0.982007784791822 0.894918173675648 0.478371662769998
chr20 BPIFB4 0.932650691761264 1 1 1 1 1 1 0.836786947591969
chr20 BPIFA2 0.665971591177258 0.486787420766873 0.491118546186348 0.501680330175839 0.513925739660109 0.538023999800328 0.557312331557218 0.568321256354855
chr20 BPIFA3 0.0131948945899171 0.0125428936934943 0.0117007777011713 0.00970344119975645 0.00775917241272689 0.00738965812124595 0.0106304091491956 0.0158979892087539
chr20 BPIFB1 0.609544722682813 0.41655058316864 0.435383395498482 0.472999668018717 0.513886886161802 0.611935854382668 0.748246366256407 0.934702694986571
chr20 SNTA1 0.397335603276496 0.878515247022952 0.870090433431944 0.843899741648704 0.793243258638511 0.599897247770856 0.379080818470296 0.260253058018713
chr20 CBFA2T2 0.317450983647817 0.306978680233046 0.304733449833143 0.296238220848451 0.284671799059984 0.243028941827597 0.205791707396405 0.194590560173194
chr20 NECAB3 0.237487444146372 0.132791121046184 0.13212551601071 0.135224558605943 0.140331128845478 0.169464076209056 0.21518430871184 0.28571910075453
chr20 C20orf144 0.862338619704899 0.90014940606101 0.906829512570032 0.926704878701425 0.961182824654231 1 0.8786728372567 0.738650179859489
chr20 E2F1 0.347860457054319 0.213605873470161 0.214686157315948 0.218128059841339 0.223934402383988 0.237000657016994 0.255110280975092 0.298408466094891
chr20 ZNF341 0.473781040216955 0.302886123957795 0.297425179603629 0.316905953104218 0.350263406913929 0.471740140764857 0.61713078900521 0.956596951903511
chr20 AHCY 0.872990776664348 0.699792094785833 0.70572348076329 0.724693172373908 0.748853101295229 0.821220722028058 1 0.889730905700087
chr20 DYNLRB1 0.472369498312045 0.686798756697442 0.680640989290651 0.662771101434598 0.634793157619565 0.557371319413641 0.463931045136471 0.347335842914493
chr20 PIGU 1 1 1 1 1 1 1 0.962372739986625
chr20 NCOA6 0.851537393303479 0.999940266702218 0.999774714322202 0.999954959260893 0.999851644727406 1 1 0.543832353772878
chr20 ACSS2 0.727338936559941 0.496551632346311 0.541702227676045 0.534298535233228 0.58052872739978 0.669083947886857 0.746149618695187 0.794570909564521
chr20 MYH7B 1 1 1 1 1 1 1 1
chr20 TRPC4AP 0.741250542617313 0.707834891466701 0.708842987255156 0.716477204357052 0.725101724657115 0.724890936188529 0.666930701922616 0.540532346959795
chr20 EDEM2 0.474339087381189 0.319725872226639 0.338613448733671 0.327343234722356 0.319955423415502 0.304815172484122 0.292189618272728 0.284753090699434
chr20 PROCR 0.513424919344297 1 1 1 0.960046515592787 0.759996340893917 0.506880384097129 0.331256538680693
chr20 MMP24 0.907344705305646 0.760010012630432 0.789005013500392 0.80330593296731 0.777710919897681 0.848548405674787 1 0.729705254568339
chr20 FAM83C 1 0.939381309668265 0.928401550780782 0.9714702174452 0.987484366862507 1 1 1
chr20 UQCC1 0.556708352507292 0.38898169062319 0.394561401182242 0.411462035083985 0.439913867797138 0.52962007176302 0.660132942226816 0.952171194202763
chr20 CEP250 0.44377495755661 0.998227100718919 0.999956681156976 0.999997639992697 0.999988202860157 1 0.608336513573534 0.267186133133172
chr20 C20orf173 0.15203857463371 0.102147539998356 0.101896101314152 0.101219092393717 0.100341312458463 0.0994539734459231 0.102740427165409 0.118661036177546
chr20 ERGIC3 0.63772977923264 0.459512836256937 0.464458002764949 0.479208260033093 0.503282980279309 0.574309582260585 0.669504515177201 0.785369586184395
chr20 SPAG4 1 0.828359028409238 0.837245610517553 0.862486655573505 0.904812459658696 1 1 0.811012903112423
chr20 CPNE1 0.746274192493343 0.558005497171815 0.557509426736439 0.567269128553919 0.587456786202217 0.629110298159545 0.638660405767846 0.615520813987885
chr20 RBM12 0.895877481655335 0.895796088865129 0.920564062576641 0.911736366927609 0.90815370046703 1 1 0.724371165197619
chr20 PHF20 0.0321340685396707 0.0175295194291206 0.0180754699068672 0.0195310972688871 0.0234915142455801 0.0482409881192434 0.0976814700097704 0.184139667305852
chr20 CNBD2 0.298676093066667 0.530220712666563 0.555487078304719 0.522430740782861 0.463267020357427 0.330241638504579 0.223970952388239 0.175278109679528
chr20 EPB41L1 0.918186545595186 1 1 1 1 1 1 0.753392918947008
chr20 AAR2 0.385672903578244 0.474394369693449 0.463239290107475 0.45032872184602 0.427260955555643 0.345924050655426 0.275145570962425 0.238683452213045
chr20 DLGAP4 0.897708395459917 1 1 1 1 1 1 0.812061868651946
chr20 DSN1 0.496975727091895 0.321466066112708 0.325245396974663 0.336837940731436 0.356591430048751 0.416348935571364 0.489650457819606 0.581953479994182
chr20 SOGA1 0.984130117896685 1 1 1 1 1 1 1
chr20 TLDC2 0.0858684713317047 0.0532172427922904 0.0532876114277654 0.0537735920751435 0.0553658452046027 0.0640430372003311 0.0798455051370067 0.106902674913114
chr20 RPN2 0.0120460202743262 0.00647183663915623 0.00668608749948511 0.00746232109535911 0.00915545415343893 0.0194237372937932 0.0557221367874699 0.232285267197591
chr20 GHRH 0.852119880057863 0.764310478036506 0.766876342174155 0.774587117269611 0.787474948869242 0.828891076864467 0.893744308416543 0.986558033996238
chr20 VSTM2L 0.914465709933374 0.759994278779907 0.766595804733341 0.784598137769021 0.811471272343735 0.929490667414657 1 0.942387890315395
chr20 TTI1 0.949458797335679 0.921530938101551 0.916026721763888 0.92391308492101 0.907255207992729 0.991229109490102 1 0.957290526497386
chr20 RPRD1B 0.586701170881902 0.557840180458421 0.557347999529743 0.55562162475572 0.551922817909878 0.533873604667793 0.494402506779486 0.426559548242247
chr20 TGM2 1 0.96739982039117 0.990165461408024 0.995494650552546 1 1 1 1
chr20 KIAA1755 0.918434080926095 1 1 1 1 1 1 0.80873697074211
chr20 BPI 0.0456522082582014 0.482937979549004 0.413979115333391 0.276771129980436 0.151066764330352 0.0538264577719733 0.0337061593959309 0.0265860951510684
chr20 LBP 0.597411859452702 1 1 1 1 1 1 0.379361064357175
chr20 RALGAPB 0.797395968929153 1 1 1 1 1 1 0.62676924507242
chr20 ARHGAP40 0.801083347732526 0.99568914555563 0.999380498977267 1 1 1 0.733710453245903 0.515364820751088
chr20 ACTR5 0.617056056821995 0.446266963193394 0.411291248567812 0.436042667925339 0.449064413774326 0.427650418662781 0.416811481743497 0.405491909612214
chr20 PPP1R16B 0.0845877725322992 0.0580332011233464 0.0504597383678795 0.0550207819096528 0.0638787637999602 0.0941440230677145 0.142073473559196 0.231398641741882
chr20 FAM83D 0.293674536763504 0.185039919350546 0.189578003556487 0.196578136766913 0.208656608170423 0.240520180924619 0.279746933774266 0.338880236027464
chr20 DHX35 1 0.999423686385297 0.994452442249665 0.996000184620326 1 1 1 0.891455402800838
chr20 TOP1 0.0742359271897641 0.0628700427248501 0.0620058061853653 0.0595863995218346 0.056111783373853 0.0490702010425461 0.0462845363290891 0.0515484972511261
chr20 PLCG1 0.518270078798929 0.755046077285956 0.776331147122455 0.76100039785589 0.727880469027649 0.625961566044589 0.469418603222284 0.33714554614083
chr20 ZHX3 0.0218792982379522 0.596661958395952 0.591193411577931 0.37678793272893 0.197696239695982 0.0353020069991674 0.0686278898395927 0.0107207973709914
chr20 LPIN3 0.998801296499768 0.999005581116395 0.999676372604645 0.999947211839861 1 1 1 1
